"Observationsstation","År","Månad","Dag","Tid [Lokal tid]","Daggpunktstemperatur medelvärde [°C]","Lufttemperatur medelvärde [°C]","Molnighet [1/8]","Lufttryck medelvärde [hPa]","Relativ luftfuktighet medelvärde [%]","Nederbördsmängd medelvärde [mm]","Snödjup medelvärde [cm]","Vindriktning medelvärde [°]","Byvindshastighet medelvärde [m/s]","Vindhastighet medelvärde [m/s]"
"Helsingfors Kajsaniemi","2024","5","9","03:00","-3.7","2.7","Molnigt (7/8)","1026.5","63.1","0","0","295.8","3.8","2.6"
"Helsingfors Kajsaniemi","2024","5","9","04:00","-4.3","2.4","Molnigt (6/8)","1026.3","61.1","0","0","288.1","4.3","2.8"
"Helsingfors Kajsaniemi","2024","5","9","05:00","-5.2","2","Molnigt (7/8)","1026","59.2","0","0","297.2","5","3.3"
"Helsingfors Kajsaniemi","2024","5","9","06:00","-5.6","2","Molnigt (7/8)","1025.8","57.4","0","0","292.2","4.6","3"
"Helsingfors Kajsaniemi","2024","5","9","07:00","-5.9","2.6","Mulet (8/8)","1025.5","53.6","0","0","305.6","3.3","2.1"
"Helsingfors Kajsaniemi","2024","5","9","08:00","-5.9","3.6","Mulet (8/8)","1025.1","49.7","0","0","273.6","3.7","2.3"
"Helsingfors Kajsaniemi","2024","5","9","09:00","-5.8","4.7","Mulet (8/8)","1024.8","46.5","0","0","276.9","3.3","2.2"
"Helsingfors Kajsaniemi","2024","5","9","10:00","-7.4","5.8","Mulet (8/8)","1024.5","38.2","0","0","267.6","3.6","2.4"
"Helsingfors Kajsaniemi","2024","5","9","11:00","-5.1","5.7","Mulet (8/8)","1023.9","46","0","0","237.5","4.6","3"
"Helsingfors Kajsaniemi","2024","5","9","12:00","-4.2","6.6","Mulet (8/8)","1023.1","46.3","0","0","236.5","6.2","4.2"
"Helsingfors Kajsaniemi","2024","5","9","13:00","-4.6","6.8","Molnigt (7/8)","1022.4","44.2","0","0","218","6.3","4.3"
"Helsingfors Kajsaniemi","2024","5","9","14:00","-4.7","7.7","Klart (0/8)","1021.5","41.5","0","0","219.8","6.9","4.6"
"Helsingfors Kajsaniemi","2024","5","9","15:00","-0.6","7.3","Klart (0/8)","1020.7","57.8","0","0","220","8.6","5.5"
"Helsingfors Kajsaniemi","2024","5","9","16:00","0.6","7.4","Klart (0/8)","1019.8","62.4","0","0","217.9","8.5","5.5"
"Helsingfors Kajsaniemi","2024","5","9","17:00","-0.6","7.4","Klart (0/8)","1019","57","0","0","218.2","9.5","6.1"
"Helsingfors Kajsaniemi","2024","5","9","18:00","1.9","8.2","Klart (0/8)","1018.2","64.6","0","0","228.7","8.8","5.2"
"Helsingfors Kajsaniemi","2024","5","9","19:00","2.3","7.5","Klart (0/8)","1017.4","69.8","0","0","224.7","8.3","5.1"
"Helsingfors Kajsaniemi","2024","5","9","20:00","2.4","7.1","Halv klart (5/8)","1016.6","72.2","0","0","228.7","7.3","4.5"
"Helsingfors Kajsaniemi","2024","5","9","21:00","2.2","6.8","Mulet (8/8)","1015.9","72.7","0","0","241.7","6.9","4.2"
"Helsingfors Kajsaniemi","2024","5","9","22:00","1.9","6.6","Mulet (8/8)","1015.4","71.8","0","0","246.3","7","4"
"Helsingfors Kajsaniemi","2024","5","9","23:00","2.6","6.1","Mulet (8/8)","1014.7","78.4","0","0","246.8","5.7","3.4"
"Helsingfors Kajsaniemi","2024","5","10","00:00","3.1","5.9","Mulet (8/8)","1014.2","82.4","0","0","254.4","5.2","3.4"
"Helsingfors Kajsaniemi","2024","5","10","01:00","3.7","5.8","Mulet (8/8)","1013.6","86.7","0.02","0","266.3","5.1","3.3"
"Helsingfors Kajsaniemi","2024","5","10","02:00","4.1","5.8","Mulet (8/8)","1012.9","88.6","0","0","257","4.7","2.8"
"Helsingfors Kajsaniemi","2024","5","10","03:00","4.4","5.6","Mulet (8/8)","1012.1","91.7","0.03","0","233.8","4","2.5"
"Helsingfors Kajsaniemi","2024","5","10","04:00","4.6","5.4","Mulet (8/8)","1011.4","94","0","0","239.6","4.6","2.9"
"Helsingfors Kajsaniemi","2024","5","10","05:00","4.8","5.6","Mulet (8/8)","1010.7","94.3","0.02","0","246.8","4.2","2.8"
"Helsingfors Kajsaniemi","2024","5","10","06:00","5","5.7","Mulet (8/8)","1010.3","95.7","0.02","0","276.9","4.7","3.1"
"Helsingfors Kajsaniemi","2024","5","10","07:00","5.1","6.1","Mulet (8/8)","1009.9","93.6","0","0","292.7","5.2","3.3"
"Helsingfors Kajsaniemi","2024","5","10","08:00","5.3","6.7","Mulet (8/8)","1010.1","90.9","0","0","316.2","6.3","4.1"
"Helsingfors Kajsaniemi","2024","5","10","09:00","5.1","7.2","Mulet (8/8)","1010.4","86.8","0","0","327.5","7.1","4.7"
"Helsingfors Kajsaniemi","2024","5","10","10:00","4.7","7.7","Mulet (8/8)","1010.7","81.8","0","0","327.5","9.1","5.8"
"Helsingfors Kajsaniemi","2024","5","10","11:00","4.2","7.6","Mulet (8/8)","1011.3","79.1","0","0","327.1","9.8","6.4"
"Helsingfors Kajsaniemi","2024","5","10","12:00","3.5","7.7","Mulet (8/8)","1011.8","74.6","0","0","328.9","11.3","7.5"
"Helsingfors Kajsaniemi","2024","5","10","13:00","2.1","9.4","Klart (1/8)","1012.3","60.6","0","0","335.7","11.9","7.7"
"Helsingfors Kajsaniemi","2024","5","10","14:00","0.7","11.6","Klart (1/8)","1012.6","47","0","0","340.4","12.1","7.1"
"Helsingfors Kajsaniemi","2024","5","10","15:00","-1.2","12.5","Klart (0/8)","1012.9","38.9","0","0","332.6","12.8","7.9"
"Helsingfors Kajsaniemi","2024","5","10","16:00","-2.3","12.9","Klart (1/8)","1013.2","34.5","0","0","338.3","11.3","7.2"
"Helsingfors Kajsaniemi","2024","5","10","17:00","-2.8","12.8","Klart (1/8)","1013.6","34.1","0","-","351.1","10.1","5.8"
"Helsingfors Kajsaniemi","2024","5","10","18:00","-3.7","12.3","Klart (0/8)","1013.9","32.4","0","0","340.8","9.8","6"
"Helsingfors Kajsaniemi","2024","5","10","19:00","-4.8","12.5","Klart (1/8)","1014","30","0","0","342.6","11.2","6.7"
"Helsingfors Kajsaniemi","2024","5","10","20:00","-5.4","12.1","Molnigt (7/8)","1014.4","28.9","0","0","339.5","11.6","7"
"Helsingfors Kajsaniemi","2024","5","10","21:00","-4.3","11","Klart (1/8)","1014.8","33.8","0","0","345.6","8.6","5.1"
"Helsingfors Kajsaniemi","2024","5","10","22:00","-4.3","9.5","Klart (1/8)","1015.5","37.3","0","0","328","7.1","4.8"
"Helsingfors Kajsaniemi","2024","5","10","23:00","-4.7","8.9","Klart (0/8)","1016","38.2","0","0","320.6","7.4","4.9"
"Helsingfors Kajsaniemi","2024","5","11","00:00","-5.1","8.3","Klart (0/8)","1016.5","38.3","0","0","322.1","8.1","5.2"
"Helsingfors Kajsaniemi","2024","5","11","01:00","-4.1","7.6","Klart (0/8)","1016.9","43.5","0","0","315.4","8.1","5.1"
"Helsingfors Kajsaniemi","2024","5","11","02:00","-3.5","6.8","Klart (0/8)","1017.3","47.9","0","0","315.1","7.9","5.1"
"Helsingfors Kajsaniemi","2024","5","11","03:00","-3","6","Klart (0/8)","1017.9","52.5","0","0","324","7.9","5.2"
"Helsingfors Kajsaniemi","2024","5","11","04:00","-2.8","5.3","Klart (0/8)","1018.3","56","0","0","318.5","7.2","4.7"
"Helsingfors Kajsaniemi","2024","5","11","05:00","-2.4","4.6","Klart (0/8)","1018.7","60.8","0","0","318.2","6.7","4.4"
"Helsingfors Kajsaniemi","2024","5","11","06:00","-2.3","4.9","Klart (0/8)","1019.2","59.8","0","0","322.3","7.8","5.2"
"Helsingfors Kajsaniemi","2024","5","11","07:00","-2","5.7","Klart (0/8)","1019.6","57.7","0","0","323.2","8.7","5.7"
"Helsingfors Kajsaniemi","2024","5","11","08:00","-1.5","7.3","Klart (0/8)","1019.8","53.4","0","0","330.3","9.2","5.8"
"Helsingfors Kajsaniemi","2024","5","11","09:00","-2.2","8.8","Klart (0/8)","1020.1","46.3","0","0","339.2","11","5.9"
"Helsingfors Kajsaniemi","2024","5","11","10:00","-2.8","9.9","Klart (0/8)","1020.1","41","0","0","335.3","12.1","7.7"
"Helsingfors Kajsaniemi","2024","5","11","11:00","-3.8","11.1","Klart (0/8)","1020","35.4","0","0","336.7","12.6","7.8"
"Helsingfors Kajsaniemi","2024","5","11","12:00","-4.1","12.1","Klart (0/8)","1020.1","32.1","0","0","330.3","12.7","8.1"
"Helsingfors Kajsaniemi","2024","5","11","13:00","-4.3","12.9","Klart (0/8)","1020.1","29.9","0","0","334.2","11.9","7.4"
"Helsingfors Kajsaniemi","2024","5","11","14:00","-4.6","13.4","Klart (0/8)","1020.1","28.3","0","0","325.2","12.6","8.5"
"Helsingfors Kajsaniemi","2024","5","11","15:00","-6.4","14","Klart (0/8)","1020","23.6","0","0","341.9","11.6","7.1"
"Helsingfors Kajsaniemi","2024","5","11","16:00","-6.9","14.4","Klart (0/8)","1019.9","22.4","0","0","340.9","11.7","7.2"
"Helsingfors Kajsaniemi","2024","5","11","17:00","-6.9","15","Klart (0/8)","1019.8","21.6","0","0","338.7","10.4","6.6"
"Helsingfors Kajsaniemi","2024","5","11","18:00","-5.9","15","Klart (0/8)","1019.9","23.1","0","0","332.7","10.4","6.1"
"Helsingfors Kajsaniemi","2024","5","11","19:00","-5.9","14.8","Klart (0/8)","1020","23.8","0","0","268.1","8.6","5.1"
"Helsingfors Kajsaniemi","2024","5","11","20:00","-6.4","13.8","Klart (0/8)","1020.1","24","0","0","73.7","9.2","5.2"
"Helsingfors Kajsaniemi","2024","5","11","21:00","-5.7","12.9","Klart (0/8)","1020.3","27.2","0","0","212.3","6.4","3.7"
"Helsingfors Kajsaniemi","2024","5","11","22:00","-4.6","11.5","Klart (0/8)","1020.7","32.1","0","0","350.9","5.3","2.9"
"Helsingfors Kajsaniemi","2024","5","11","23:00","-4.7","9.7","Klart (0/8)","1021","36","0","0","341.6","4.3","2.7"
"Helsingfors Kajsaniemi","2024","5","12","00:00","-4.6","8.6","Klart (0/8)","1021.4","39.5","0","0","335.5","3.5","2.4"
"Helsingfors Kajsaniemi","2024","5","12","01:00","-4.1","7.3","Klart (0/8)","1021.8","44.5","0","0","327","4.4","3.3"
"Helsingfors Kajsaniemi","2024","5","12","02:00","-3.5","6.3","Klart (0/8)","1022.1","49.5","0","0","321.9","3.9","2.7"
"Helsingfors Kajsaniemi","2024","5","12","03:00","-3.5","5.7","Klart (0/8)","1022.4","51.6","0","0","340.3","5.2","3.5"
"Helsingfors Kajsaniemi","2024","5","12","04:00","-2.9","5.4","Klart (0/8)","1022.5","54.9","0","0","337.4","4.3","2.7"
"Helsingfors Kajsaniemi","2024","5","12","05:00","-3.4","4.7","Klart (0/8)","1022.7","55.8","0","0","345.6","4.5","2.9"
"Helsingfors Kajsaniemi","2024","5","12","06:00","-3.4","4.7","Klart (0/8)","1022.9","56.2","0","0","350.3","3.9","2.4"
"Helsingfors Kajsaniemi","2024","5","12","07:00","-3.5","5.8","Klart (0/8)","1023.1","51.4","0","0","250.1","3.5","1.8"
"Helsingfors Kajsaniemi","2024","5","12","08:00","-3.5","8.2","Klart (0/8)","1023.4","43.4","0","0","246.9","3.6","1.9"
"Helsingfors Kajsaniemi","2024","5","12","09:00","-2.5","10.2","Klart (0/8)","1023.6","41.2","0","0","334.3","3","1.9"
"Helsingfors Kajsaniemi","2024","5","12","10:00","-3","11.8","Klart (0/8)","1023.5","35.4","0","0","209","3.7","2.1"
"Helsingfors Kajsaniemi","2024","5","12","11:00","-4.4","12.9","Klart (0/8)","1023.4","29.7","0","0","139.5","4.5","2.5"
"Helsingfors Kajsaniemi","2024","5","12","12:00","-3.5","12.9","Molnigt (6/8)","1023.2","32.2","0","0","235.4","3.8","2.1"
"Helsingfors Kajsaniemi","2024","5","12","13:00","-2.1","12","Klart (0/8)","1023.3","37.6","0","0","210.3","6.4","4.2"
"Helsingfors Kajsaniemi","2024","5","12","14:00","-2.3","11.4","Klart (1/8)","1023.3","38.4","0","0","219.5","7.5","5.1"
"Helsingfors Kajsaniemi","2024","5","12","15:00","-1.1","11.4","Molnigt (7/8)","1022.9","42.1","0","0","222.3","6.7","4"
"Helsingfors Kajsaniemi","2024","5","12","16:00","-0.1","11.2","Molnigt (7/8)","1022.4","45.6","0","0","218.6","6.7","4.5"
"Helsingfors Kajsaniemi","2024","5","12","17:00","-0.1","11.1","Klart (1/8)","1022","46","0","0","216.9","6.3","4.1"
"Helsingfors Kajsaniemi","2024","5","12","18:00","-1","11.8","Klart (0/8)","1021.8","41.1","0","0","218.7","6.2","4.6"
"Helsingfors Kajsaniemi","2024","5","12","19:00","-0.5","11.5","Molnigt (7/8)","1021.5","43.5","0","0","222.1","5.7","4.1"
"Helsingfors Kajsaniemi","2024","5","12","20:00","1.7","11.2","Mulet (8/8)","1021.4","52","0","0","219.9","3.1","1.9"
"Helsingfors Kajsaniemi","2024","5","12","21:00","3.4","11.5","Mulet (8/8)","1021.4","57.6","0","0","294.1","3.6","2.1"
"Helsingfors Kajsaniemi","2024","5","12","22:00","3.9","11.6","Mulet (8/8)","1021.6","59.3","0","0","313.6","4.3","2.7"
"Helsingfors Kajsaniemi","2024","5","12","23:00","4.1","11.5","Mulet (8/8)","1021.7","60.7","0","0","301.6","3.4","2.1"
"Helsingfors Kajsaniemi","2024","5","13","00:00","3.2","12","Mulet (8/8)","1021.7","54.8","0","0","266.9","3.1","2"
"Helsingfors Kajsaniemi","2024","5","13","01:00","3.3","11.2","Mulet (8/8)","1021.6","57.8","0","0","253.9","4.2","2.6"
"Helsingfors Kajsaniemi","2024","5","13","02:00","3.5","10.9","Mulet (8/8)","1021.5","60.4","0","0","271.2","3.2","2.2"
"Helsingfors Kajsaniemi","2024","5","13","03:00","3.2","10.8","Mulet (8/8)","1021.4","59.5","0","0","263.7","3.1","2.2"
"Helsingfors Kajsaniemi","2024","5","13","04:00","3.6","10.3","Mulet (8/8)","1021.3","63","0","0","264.5","3.1","2.3"
"Helsingfors Kajsaniemi","2024","5","13","05:00","3.5","10.1","Mulet (8/8)","1021.2","63.7","0","0","248.1","2.3","1.4"
"Helsingfors Kajsaniemi","2024","5","13","06:00","3.9","9.3","Mulet (8/8)","1021.4","69.3","0","0","259.5","2.5","1.8"
"Helsingfors Kajsaniemi","2024","5","13","07:00","3.6","9.6","Mulet (8/8)","1021.4","66.6","0","0","279.7","2","1.4"
"Helsingfors Kajsaniemi","2024","5","13","08:00","2.7","10.4","Mulet (8/8)","1021.4","58.8","0","0","274.7","3","2"
"Helsingfors Kajsaniemi","2024","5","13","09:00","2","12","Molnigt (7/8)","1021.3","50.6","0","0","282.2","3.1","2"
"Helsingfors Kajsaniemi","2024","5","13","10:00","2.9","12.6","Mulet (8/8)","1021.3","51.5","0","0","269.1","3.8","2.6"
"Helsingfors Kajsaniemi","2024","5","13","11:00","3.6","13","Molnigt (7/8)","1021.2","53.1","0","0","236","3.5","2.3"
"Helsingfors Kajsaniemi","2024","5","13","12:00","4.8","14.4","Molnigt (6/8)","1021","52.9","0","0","217.6","3.8","2.6"
"Helsingfors Kajsaniemi","2024","5","13","13:00","5.6","14.9","Molnigt (7/8)","1020.7","54.1","0","0","214.4","5.4","4"
"Helsingfors Kajsaniemi","2024","5","13","14:00","6.6","15.2","Mest klart (2/8)","1020.4","56.5","0","0","221.4","5.9","4.1"
"Helsingfors Kajsaniemi","2024","5","13","15:00","6.8","14.8","Molnigt (6/8)","1020.1","59.4","0","0","221.7","6.9","4.9"
"Helsingfors Kajsaniemi","2024","5","13","16:00","6","13.9","Halv klart (5/8)","1019.9","58.7","0","0","220.4","8","5.3"
"Helsingfors Kajsaniemi","2024","5","13","17:00","5.8","13.6","Mest klart (2/8)","1019.7","59.6","0","0","222.5","7.4","4.9"
"Helsingfors Kajsaniemi","2024","5","13","18:00","6.7","14.2","Klart (1/8)","1019.4","60.9","0","-","222.5","6.9","4.6"
"Helsingfors Kajsaniemi","2024","5","13","19:00","5.9","13.3","Halv klart (5/8)","1019.1","61.4","0","0","224","6.1","4.3"
"Helsingfors Kajsaniemi","2024","5","13","20:00","5.9","11.6","Molnigt (6/8)","1019","68.2","0","0","220.2","4","2.1"
"Helsingfors Kajsaniemi","2024","5","13","21:00","6.1","10.9","Molnigt (6/8)","1018.9","72.7","0","0","201.7","2.7","1.7"
"Helsingfors Kajsaniemi","2024","5","13","22:00","6.1","10.4","Molnigt (7/8)","1019","75.2","0","0","178.1","1.6","1"
"Helsingfors Kajsaniemi","2024","5","13","23:00","6.2","9.8","Molnigt (7/8)","1018.9","78.2","0","0","178.4","1.7","1.2"
"Helsingfors Kajsaniemi","2024","5","14","00:00","6.5","9.5","Mulet (8/8)","1019","81.7","0","0","180.2","1.3","0.7"
"Helsingfors Kajsaniemi","2024","5","14","01:00","6.5","9.3","Mulet (8/8)","1019","82.7","0","0","109","1.7","1.3"
"Helsingfors Kajsaniemi","2024","5","14","02:00","6.5","9.2","Mulet (8/8)","1019.1","83.5","0","0","109.2","1.2","0.9"
"Helsingfors Kajsaniemi","2024","5","14","03:00","6.6","9.1","Mulet (8/8)","1019","84.1","0","0","120.2","1.1","0.6"
"Helsingfors Kajsaniemi","2024","5","14","04:00","6.5","9","Mulet (8/8)","1019.2","84.5","0","0","97.3","1.1","0.7"
"Helsingfors Kajsaniemi","2024","5","14","05:00","6.5","9.1","Mulet (8/8)","1019.2","84.2","0","0","104.1","1.2","0.9"
"Helsingfors Kajsaniemi","2024","5","14","06:00","6.8","9.7","Mulet (8/8)","1019.5","82.4","0","0","103","2.2","1.4"
"Helsingfors Kajsaniemi","2024","5","14","07:00","6.8","9.7","Mest klart (3/8)","1019.9","81.7","0","0","113.7","3.2","2.4"
"Helsingfors Kajsaniemi","2024","5","14","08:00","6.7","11","Klart (0/8)","1020","75.1","0","0","112.8","3","2.1"
"Helsingfors Kajsaniemi","2024","5","14","09:00","7","13.1","Klart (0/8)","1020.2","66.7","0","0","108.6","1.6","1"
"Helsingfors Kajsaniemi","2024","5","14","10:00","7.7","14.4","Klart (0/8)","1020.5","63.9","0","0","102.6","2.6","1.8"
"Helsingfors Kajsaniemi","2024","5","14","11:00","7.8","14.9","Klart (0/8)","1020.7","62.3","0","0","112.5","3.3","2.4"
"Helsingfors Kajsaniemi","2024","5","14","12:00","7.5","14.1","Klart (0/8)","1021","64.8","0","0","125.1","4.7","3.3"
"Helsingfors Kajsaniemi","2024","5","14","13:00","7.7","14.1","Klart (0/8)","1021.1","65.5","0","0","106.5","5","3.8"
"Helsingfors Kajsaniemi","2024","5","14","14:00","7.5","13.2","Klart (0/8)","1021.2","68.4","0","-0.1","121.5","5.7","4.3"
"Helsingfors Kajsaniemi","2024","5","14","15:00","7.6","13","Klart (0/8)","1021.4","69.8","0","-1","129.7","5.5","4"
"Helsingfors Kajsaniemi","2024","5","14","16:00","7.9","12.7","Klart (1/8)","1021.3","72.5","0","-1","126.3","4.4","3.2"
"Helsingfors Kajsaniemi","2024","5","14","17:00","7.8","12.8","Halv klart (4/8)","1021.3","72","0","-1","121.1","3.7","2.8"
"Helsingfors Kajsaniemi","2024","5","14","18:00","7.7","12.6","Klart (1/8)","1021.4","71.8","0","-1","121.3","4.3","3.1"
"Helsingfors Kajsaniemi","2024","5","14","19:00","7.6","12.5","Klart (0/8)","1021.3","72.3","0","-1","119.8","4.6","3.4"
"Helsingfors Kajsaniemi","2024","5","14","20:00","7.4","11.6","Klart (0/8)","1021.2","75.1","0","-1","133","4.1","2.8"
"Helsingfors Kajsaniemi","2024","5","14","21:00","7.4","10.9","Klart (0/8)","1021.2","79.1","0","-1","138.5","5.1","3.3"
"Helsingfors Kajsaniemi","2024","5","14","22:00","7.4","10.2","Klart (0/8)","1021.4","83","0","-1","144.4","3.3","2.1"
"Helsingfors Kajsaniemi","2024","5","14","23:00","6.6","9.5","Klart (0/8)","1021.6","82.5","0","-1","127.6","2.8","2.1"
"Helsingfors Kajsaniemi","2024","5","15","00:00","6.2","9.1","Klart (0/8)","1021.9","82.3","0","-1","138.5","2.3","1.6"
"Helsingfors Kajsaniemi","2024","5","15","01:00","6","8.7","Klart (0/8)","1021.9","83.4","0","-1","190.8","1.9","1"
"Helsingfors Kajsaniemi","2024","5","15","02:00","6.1","8.4","Klart (0/8)","1022","84.9","0","-1","236.5","1.6","1"
"Helsingfors Kajsaniemi","2024","5","15","03:00","6.2","8.3","Klart (0/8)","1021.8","86.4","0","-1","268.9","1.3","0.8"
"Helsingfors Kajsaniemi","2024","5","15","04:00","6.5","7.8","Klart (0/8)","1022","91.2","0","-1","307","1.7","1.1"
"Helsingfors Kajsaniemi","2024","5","15","05:00","6.9","7.8","Klart (0/8)","1022.2","93.8","0","-1","299.5","1.8","1.3"
"Helsingfors Kajsaniemi","2024","5","15","06:00","7.2","8.2","Klart (0/8)","1022.4","93.4","0","-1","278","1.7","1.1"
"Helsingfors Kajsaniemi","2024","5","15","07:00","6.8","10.2","Klart (0/8)","1022.7","80","0","-1","282.4","3.5","2.1"
"Helsingfors Kajsaniemi","2024","5","15","08:00","6.8","13.2","Klart (0/8)","1022.7","64.9","0","-1","273.9","3.4","2.1"
"Helsingfors Kajsaniemi","2024","5","15","09:00","6.3","14.9","Klart (0/8)","1022.7","56.6","0","-1","260.5","4.9","3.2"
"Helsingfors Kajsaniemi","2024","5","15","10:00","6.9","16.1","Klart (0/8)","1022.9","54.1","0","-1","237.7","3.9","2.5"
"Helsingfors Kajsaniemi","2024","5","15","11:00","7.1","17.3","Klart (0/8)","1022.9","51.2","0","-1","230.6","4.2","2.4"
"Helsingfors Kajsaniemi","2024","5","15","12:00","7.2","17","Klart (0/8)","1022.8","52.1","0","-1","216.2","6.3","4.3"
"Helsingfors Kajsaniemi","2024","5","15","13:00","7.2","17.7","Klart (0/8)","1022.6","50.3","0","-1","219.2","8.3","5.6"
"Helsingfors Kajsaniemi","2024","5","15","14:00","7.2","18.2","Klart (0/8)","1022.4","48.8","0","-1","220.8","9","6.3"
"Helsingfors Kajsaniemi","2024","5","15","15:00","7.1","18.3","Klart (0/8)","1022.4","48","0","-1","220.3","9.2","6.5"
"Helsingfors Kajsaniemi","2024","5","15","16:00","7","18","Klart (0/8)","1022.2","48.3","0","-1","217.2","8.6","5.9"
"Helsingfors Kajsaniemi","2024","5","15","17:00","6.7","19.3","Klart (0/8)","1021.9","44.2","0","-1","225.7","8.2","5.1"
"Helsingfors Kajsaniemi","2024","5","15","18:00","6.8","19.6","Klart (0/8)","1021.7","43.4","0","-1","226.4","8.5","5.3"
"Helsingfors Kajsaniemi","2024","5","15","19:00","7.1","19.1","Klart (0/8)","1021.5","45.6","0","-1","228.7","8.4","5"
"Helsingfors Kajsaniemi","2024","5","15","20:00","7.5","18.8","Klart (0/8)","1021.5","48","0","-1","233.2","7.1","4.1"
"Helsingfors Kajsaniemi","2024","5","15","21:00","7.7","18.7","Klart (0/8)","1021.6","48.9","0","-1","239.1","6.4","3.9"
"Helsingfors Kajsaniemi","2024","5","15","22:00","7.5","18.3","Klart (0/8)","1021.9","49.3","0","-1","253","5.7","3.6"
"Helsingfors Kajsaniemi","2024","5","15","23:00","7.3","17.4","Klart (0/8)","1022","51.6","0","-1","261.4","4.4","2.8"
"Helsingfors Kajsaniemi","2024","5","16","00:00","7.4","16.3","Klart (0/8)","1022.3","55.7","0","-1","263.9","4.2","3"
"Helsingfors Kajsaniemi","2024","5","16","01:00","7.4","15.2","Klart (0/8)","1022.4","59.7","0","-1","256.6","3.5","2.4"
"Helsingfors Kajsaniemi","2024","5","16","02:00","7.6","13.2","Klart (0/8)","1022.5","69.1","0","-1","275","3.1","2.1"
"Helsingfors Kajsaniemi","2024","5","16","03:00","7.4","12.7","Klart (0/8)","1022.6","70.5","0","-1","281.2","3","1.8"
"Helsingfors Kajsaniemi","2024","5","16","04:00","7","12.8","Klart (0/8)","1023","67.8","0","-1","262","3.6","2.5"
"Helsingfors Kajsaniemi","2024","5","16","05:00","6.9","12.1","Klart (0/8)","1023.1","70.6","0","-1","257.8","3.2","2.2"
"Helsingfors Kajsaniemi","2024","5","16","06:00","6.8","11.9","Klart (0/8)","1023.3","71.2","0","-1","254.6","4.1","2.7"
"Helsingfors Kajsaniemi","2024","5","16","07:00","6.9","12.6","Klart (0/8)","1023.4","68.1","0","-1","257","5","3.5"
"Helsingfors Kajsaniemi","2024","5","16","08:00","7.2","14.3","Klart (0/8)","1023.5","62.4","0","-1","260.5","5.3","3.6"
"Helsingfors Kajsaniemi","2024","5","16","09:00","7.6","15.7","Klart (0/8)","1023.6","58.6","0","-1","264.2","4.3","2.7"
"Helsingfors Kajsaniemi","2024","5","16","10:00","6.8","18.8","Klart (0/8)","1023.4","45.7","0","-1","265.1","6.1","4"
"Helsingfors Kajsaniemi","2024","5","16","11:00","7","19.1","Klart (0/8)","1023.3","45.8","0","-1","245.8","7","4.7"
"Helsingfors Kajsaniemi","2024","5","16","12:00","7.7","17.6","Klart (0/8)","1023.1","52.5","0","-1","221.2","6","3.8"
"Helsingfors Kajsaniemi","2024","5","16","13:00","7.6","17.7","Klart (0/8)","1022.9","51.6","0","-1","226.2","7.3","4.6"
"Helsingfors Kajsaniemi","2024","5","16","14:00","6.7","18.9","Klart (0/8)","1022.8","45.2","0","-1","222.6","7.7","4.9"
"Helsingfors Kajsaniemi","2024","5","16","15:00","6.4","19.4","Klart (0/8)","1022.4","42.7","0","-1","219.3","8.5","5.5"
"Helsingfors Kajsaniemi","2024","5","16","16:00","6.8","19.4","Klart (0/8)","1022.1","43.6","0","-1","221.3","7.4","4.8"
"Helsingfors Kajsaniemi","2024","5","16","17:00","7.1","19.5","Klart (0/8)","1021.7","44.4","0","-1","217.3","5.8","3.5"
"Helsingfors Kajsaniemi","2024","5","16","18:00","7","20.2","Klart (0/8)","1021.4","42.1","0","-1","215.8","6.5","4.5"
"Helsingfors Kajsaniemi","2024","5","16","19:00","7","20.6","Klart (0/8)","1021.1","41.3","0","-1","218.3","5.1","3.6"
"Helsingfors Kajsaniemi","2024","5","16","20:00","7.3","22.6","Klart (0/8)","1020.9","37.4","0","-1","271","7.8","4.8"
"Helsingfors Kajsaniemi","2024","5","16","21:00","7.3","22.5","Mest klart (3/8)","1020.9","37.7","0","-1","286","8.3","5.2"
"Helsingfors Kajsaniemi","2024","5","16","22:00","7.2","21","Klart (0/8)","1021.3","40.8","0","-1","292.6","6.3","4.1"
"Helsingfors Kajsaniemi","2024","5","16","23:00","7.5","19.7","Klart (0/8)","1021.5","45.5","0","-1","293.5","6.2","4.2"
"Helsingfors Kajsaniemi","2024","5","17","00:00","7.8","18.2","Klart (0/8)","1021.9","50.8","0","-1","298.6","6.4","4.1"
"Helsingfors Kajsaniemi","2024","5","17","01:00","7.4","17.3","Klart (0/8)","1022","52.2","0","-1","298.2","6.5","4.2"
"Helsingfors Kajsaniemi","2024","5","17","02:00","7.2","16.3","Klart (0/8)","1022.1","54.7","0","-1","298.8","6.2","4.1"
"Helsingfors Kajsaniemi","2024","5","17","03:00","7.3","15.2","Klart (0/8)","1022.3","59.3","0","-1","302","6.3","4.2"
"Helsingfors Kajsaniemi","2024","5","17","04:00","7","14.1","Klart (0/8)","1022.6","62.5","0","-1","316.6","5.8","3.7"
"Helsingfors Kajsaniemi","2024","5","17","05:00","7","13.4","Klart (0/8)","1022.6","65.3","0","-1","316.4","4.8","3.1"
"Helsingfors Kajsaniemi","2024","5","17","06:00","7","12.8","Klart (0/8)","1022.6","67.7","0","-1","315","4.7","3.1"
"Helsingfors Kajsaniemi","2024","5","17","07:00","7.3","14.2","Klart (0/8)","1022.6","63.2","0","-1","330.7","5.1","3.2"
