"Observationsstation","År","Månad","Dag","Tid [Lokal tid]","Daggpunktstemperatur medelvärde [°C]","Lufttemperatur medelvärde [°C]","Molnighet [1/8]","Lufttryck medelvärde [hPa]","Relativ luftfuktighet medelvärde [%]","Nederbördsmängd medelvärde [mm]","Snödjup medelvärde [cm]","Vindriktning medelvärde [°]","Byvindshastighet medelvärde [m/s]","Vindhastighet medelvärde [m/s]"
"Helsingfors Kajsaniemi","2024","11","9","03:00","5.2","7.6","Klart (1/8)","1029.4","85","0","0","264.6","8","5.1"
"Helsingfors Kajsaniemi","2024","11","9","04:00","5.3","7.3","Molnigt (7/8)","1029.3","87.1","0","0","274.4","8.6","5.3"
"Helsingfors Kajsaniemi","2024","11","9","05:00","5.2","7.1","Mulet (8/8)","1029.5","87.5","0","0","288.6","7.9","4.8"
"Helsingfors Kajsaniemi","2024","11","9","06:00","5","7","Mulet (8/8)","1029.7","87.4","0","0","288.9","7.9","4.6"
"Helsingfors Kajsaniemi","2024","11","9","07:00","4.8","6.7","Mulet (8/8)","1029.6","87.8","0","0","284.3","8.5","5.2"
"Helsingfors Kajsaniemi","2024","11","9","08:00","4.8","6.5","Mulet (8/8)","1029.7","89.3","0","0","282.3","6.3","4.2"
"Helsingfors Kajsaniemi","2024","11","9","09:00","4.9","6.3","Mulet (8/8)","1030.1","90.5","0","0","291.1","6.7","4.3"
"Helsingfors Kajsaniemi","2024","11","9","10:00","4.8","6.2","Mulet (8/8)","1030.5","90.5","0","0","294.3","6.9","4.4"
"Helsingfors Kajsaniemi","2024","11","9","11:00","4.9","6.2","Mulet (8/8)","1030.8","91","0","0","290.6","6.6","4.2"
"Helsingfors Kajsaniemi","2024","11","9","12:00","4.8","6.3","Mulet (8/8)","1031","90.3","0","-","297.7","5.8","3.7"
"Helsingfors Kajsaniemi","2024","11","9","13:00","4.8","6.3","Mulet (8/8)","1030.6","90","0","-","299.3","6.4","4.2"
"Helsingfors Kajsaniemi","2024","11","9","14:00","4.9","6.4","Mulet (8/8)","1030.6","90.1","0","-","303.6","5.4","3.5"
"Helsingfors Kajsaniemi","2024","11","9","15:00","4.9","6.4","Mulet (8/8)","1030.7","91","0","0","306.9","5.8","3.8"
"Helsingfors Kajsaniemi","2024","11","9","16:00","4.9","6.3","Mulet (8/8)","1030.8","91","0","0","318.9","5.6","3.5"
"Helsingfors Kajsaniemi","2024","11","9","17:00","4.8","6.1","Mulet (8/8)","1031.2","91.7","0","0","333.6","5.1","3.3"
"Helsingfors Kajsaniemi","2024","11","9","18:00","4.8","6","Mulet (8/8)","1031.4","92","0","0","335.7","3.3","2.1"
"Helsingfors Kajsaniemi","2024","11","9","19:00","4.5","5.8","Mulet (8/8)","1031.8","91.9","0","0","322","4.2","3"
"Helsingfors Kajsaniemi","2024","11","9","20:00","3.8","5.5","Mulet (8/8)","1032.1","88.8","0","0","281.4","3.8","2.3"
"Helsingfors Kajsaniemi","2024","11","9","21:00","3.4","5.1","Mulet (8/8)","1032.4","88.8","0","0","216.1","4.2","2.6"
"Helsingfors Kajsaniemi","2024","11","9","22:00","3.2","4.9","Mulet (8/8)","1032.5","89.1","0","0","334.6","3.4","2"
"Helsingfors Kajsaniemi","2024","11","9","23:00","3","4.6","Mulet (8/8)","1032.8","89","0","0","339.2","3.6","2.1"
"Helsingfors Kajsaniemi","2024","11","10","00:00","2.8","4.3","Mulet (8/8)","1032.8","89.8","0","0","301.2","3.7","2.3"
"Helsingfors Kajsaniemi","2024","11","10","01:00","2.6","3.8","Mulet (8/8)","1033","91.5","0","0","243.3","3.8","2.4"
"Helsingfors Kajsaniemi","2024","11","10","02:00","2.3","3.3","Mulet (8/8)","1033.2","93","0","0","110.9","3","1.8"
"Helsingfors Kajsaniemi","2024","11","10","03:00","2.1","3","Mulet (8/8)","1033.3","94","0","0","168.1","3.1","1.7"
"Helsingfors Kajsaniemi","2024","11","10","04:00","1.8","2.8","Mulet (8/8)","1033","93.7","0","0","89.8","3.5","2.1"
"Helsingfors Kajsaniemi","2024","11","10","05:00","1.6","2.8","Mulet (8/8)","1033","92.5","0","0","112.9","3.5","2.2"
"Helsingfors Kajsaniemi","2024","11","10","06:00","1.3","2.8","Mulet (8/8)","1033.1","90","0","0","102.8","2.8","1.5"
"Helsingfors Kajsaniemi","2024","11","10","07:00","1.2","2.8","Mulet (8/8)","1033","89.5","0","0","40.4","2.1","1.1"
"Helsingfors Kajsaniemi","2024","11","10","08:00","1.1","2.5","Mulet (8/8)","1033.3","90.9","0","0","80","2.5","1.4"
"Helsingfors Kajsaniemi","2024","11","10","09:00","1.1","2.4","Mulet (8/8)","1033.3","91","0","0","149.6","2.3","1.3"
"Helsingfors Kajsaniemi","2024","11","10","10:00","1.3","2.6","Mulet (8/8)","1033.6","91","0","0","77.4","1.9","1"
"Helsingfors Kajsaniemi","2024","11","10","11:00","1.4","3","Mulet (8/8)","1033.8","89.2","0","0","139.1","1.7","0.9"
"Helsingfors Kajsaniemi","2024","11","10","12:00","1.5","3.5","Mulet (8/8)","1033.7","87.1","0","0","79.8","1.9","1.1"
"Helsingfors Kajsaniemi","2024","11","10","13:00","1.7","3.7","Mulet (8/8)","1033.4","86.4","0","0","65.7","2","1.3"
"Helsingfors Kajsaniemi","2024","11","10","14:00","1.9","4.1","Mulet (8/8)","1033.1","85.6","0","0","77.8","2.2","1.3"
"Helsingfors Kajsaniemi","2024","11","10","15:00","1.9","4.2","Mulet (8/8)","1032.9","84.9","0","0","57.8","2.1","1.3"
"Helsingfors Kajsaniemi","2024","11","10","16:00","2","4.3","Mulet (8/8)","1032.6","85","0","0","65.3","2.4","1.6"
"Helsingfors Kajsaniemi","2024","11","10","17:00","2","4.2","Mulet (8/8)","1032.4","85.6","0","-","64.1","1.6","0.9"
"Helsingfors Kajsaniemi","2024","11","10","18:00","2.1","4.2","Mulet (8/8)","1032.2","85.9","0","-","56.2","2.1","1.4"
"Helsingfors Kajsaniemi","2024","11","10","19:00","2.1","4.3","Mulet (8/8)","1032","85.2","0","-","84.8","2.2","1.3"
"Helsingfors Kajsaniemi","2024","11","10","20:00","2.2","4.2","Mulet (8/8)","1031.9","86.9","0","-","72.7","2.5","1.7"
"Helsingfors Kajsaniemi","2024","11","10","21:00","2.3","4.3","Mulet (8/8)","1031.8","87","0","-","88.2","2.3","1.4"
"Helsingfors Kajsaniemi","2024","11","10","22:00","2.1","4.5","Mulet (8/8)","1031.6","84.5","0","-","112.4","3.7","2.1"
"Helsingfors Kajsaniemi","2024","11","10","23:00","1.3","5.2","Mulet (8/8)","1031.7","75.9","0","-","151.5","5.2","3.3"
"Helsingfors Kajsaniemi","2024","11","11","00:00","1.4","5.3","Mulet (8/8)","1031.3","76.2","0","0","157.1","5.9","3.7"
"Helsingfors Kajsaniemi","2024","11","11","01:00","1.1","5.1","Mulet (8/8)","1030.9","75.4","0","0","153.3","6.5","4.2"
"Helsingfors Kajsaniemi","2024","11","11","02:00","1.2","4.9","Mulet (8/8)","1030.6","77.2","0","-","150","6.2","3.8"
"Helsingfors Kajsaniemi","2024","11","11","03:00","0.9","4.5","Mulet (8/8)","1030.2","77.7","0","-","160.1","6.2","4"
"Helsingfors Kajsaniemi","2024","11","11","04:00","1.5","4.5","Mulet (8/8)","1029.7","80.8","0","-","137.1","5","3.5"
"Helsingfors Kajsaniemi","2024","11","11","05:00","2.2","5","Mulet (8/8)","1029.3","82","0","-","163.7","5.7","3.5"
"Helsingfors Kajsaniemi","2024","11","11","06:00","2.2","5.1","Mulet (8/8)","1028.9","81.8","0","-","161.7","5.7","3.7"
"Helsingfors Kajsaniemi","2024","11","11","07:00","1.9","5.2","Mulet (8/8)","1028.6","79.7","0","-","153.4","6.2","3.7"
"Helsingfors Kajsaniemi","2024","11","11","08:00","1.6","5.2","Mulet (8/8)","1028.3","77.8","0","-","154.5","6.3","4"
"Helsingfors Kajsaniemi","2024","11","11","09:00","2.1","5.2","Mulet (8/8)","1028.3","80.1","0","-","150.6","5.7","3.5"
"Helsingfors Kajsaniemi","2024","11","11","10:00","2.4","5.3","Mulet (8/8)","1028.1","80.9","0","-","165.4","6","3.8"
"Helsingfors Kajsaniemi","2024","11","11","11:00","3.1","5.2","Mulet (8/8)","1028","86.2","0","-","164.6","5.4","3.5"
"Helsingfors Kajsaniemi","2024","11","11","12:00","2.8","5.4","Mulet (8/8)","1027.7","83","0","-","-","-","-"
"Helsingfors Kajsaniemi","2024","11","11","13:00","2.5","5.4","Mulet (8/8)","1027.4","82.1","0","-","180.7","4.5","2.6"
"Helsingfors Kajsaniemi","2024","11","11","14:00","2.8","5.3","Mulet (8/8)","1027.3","83.8","0","-","192","4.9","2.9"
"Helsingfors Kajsaniemi","2024","11","11","15:00","3.5","4.7","Mulet (8/8)","1027.2","91.5","0","-","219.4","3.7","2.3"
"Helsingfors Kajsaniemi","2024","11","11","16:00","2.5","4.9","Mulet (8/8)","1027.2","85","0","-","-","-","-"
"Helsingfors Kajsaniemi","2024","11","11","17:00","2.1","5.1","Mulet (8/8)","1027.3","81.1","0","-","207.2","4.6","2.6"
"Helsingfors Kajsaniemi","2024","11","11","18:00","2.8","4.5","Mulet (8/8)","1027.3","89.2","0.02","-","209.2","3.2","1.8"
"Helsingfors Kajsaniemi","2024","11","11","19:00","1.9","5.1","Molnigt (7/8)","1027.4","79.9","0","-","216.2","4.1","2.7"
"Helsingfors Kajsaniemi","2024","11","11","20:00","3","4.9","Mulet (8/8)","1027.2","87.4","0","-","206.7","4.3","2.7"
"Helsingfors Kajsaniemi","2024","11","11","21:00","3.2","5.3","Mulet (8/8)","1027.1","86.9","0","-","187.1","3","1.9"
"Helsingfors Kajsaniemi","2024","11","11","22:00","3.7","5.9","Mulet (8/8)","1027.1","86.2","0","-","195.9","4.2","2.4"
"Helsingfors Kajsaniemi","2024","11","11","23:00","5","5.6","Mulet (8/8)","1027","95.7","0.03","-","158.6","4.4","2.6"
"Helsingfors Kajsaniemi","2024","11","12","00:00","5.9","6.5","Mulet (8/8)","1026.7","95.6","0.2","-","193.7","5.9","3.5"
"Helsingfors Kajsaniemi","2024","11","12","01:00","5.7","6.4","Mulet (8/8)","1026.7","95.1","0.25","-","237.3","5.5","3.2"
"Helsingfors Kajsaniemi","2024","11","12","02:00","5.6","6.1","Mulet (8/8)","1026.7","96.1","0","-","273.2","2.8","1.7"
"Helsingfors Kajsaniemi","2024","11","12","03:00","5.5","6.1","Molnigt (7/8)","1026.7","95.8","0","-","256.1","3.3","2.1"
"Helsingfors Kajsaniemi","2024","11","12","04:00","5.4","5.9","Molnigt (7/8)","1026.7","96.1","0","-","281.5","3.1","2"
"Helsingfors Kajsaniemi","2024","11","12","05:00","4.9","5.3","Halv klart (5/8)","1026.6","97","0","-","289.2","4.2","2.6"
"Helsingfors Kajsaniemi","2024","11","12","06:00","4.2","4.7","Molnigt (7/8)","1026.6","97","0","0","282","5.4","3.5"
"Helsingfors Kajsaniemi","2024","11","12","07:00","3.8","4.3","Molnigt (7/8)","1026.8","97","0","0","-","-","-"
"Helsingfors Kajsaniemi","2024","11","12","08:00","3.5","3.9","Molnigt (7/8)","1027","97","0","-","287.5","4.2","2.8"
"Helsingfors Kajsaniemi","2024","11","12","09:00","4","4.5","Mulet (8/8)","1027.2","97","0","-","285.5","3.5","2.4"
"Helsingfors Kajsaniemi","2024","11","12","10:00","4.2","5.1","Mulet (8/8)","1027.6","94","0","-","291","5.1","3.2"
"Helsingfors Kajsaniemi","2024","11","12","11:00","3","4.6","Mulet (8/8)","1027.9","89","0","-","293.7","7","4.6"
"Helsingfors Kajsaniemi","2024","11","12","12:00","2.6","4.4","Mulet (8/8)","1028","88","0","-","311.9","5.8","4"
"Helsingfors Kajsaniemi","2024","11","12","13:00","1.9","4.5","Klart (0/8)","1027.7","83.3","0","-","291.9","4.4","2.7"
"Helsingfors Kajsaniemi","2024","11","12","14:00","1.4","4.9","Mulet (8/8)","1027.5","77.6","0","-","276.8","5.7","3.7"
"Helsingfors Kajsaniemi","2024","11","12","15:00","2","4.4","Mulet (8/8)","1027.4","84.3","0","-","286.2","5.1","3.4"
"Helsingfors Kajsaniemi","2024","11","12","16:00","2.1","4","Mulet (8/8)","1027.4","87.8","0","-","305.9","4.8","2.7"
"Helsingfors Kajsaniemi","2024","11","12","17:00","1.5","3.8","Mulet (8/8)","1027.5","85","0","-","310.4","5.2","3.3"
"Helsingfors Kajsaniemi","2024","11","12","18:00","1.4","3.4","Mulet (8/8)","1027.5","87.1","0","-","326.1","5","3.2"
"Helsingfors Kajsaniemi","2024","11","12","19:00","1.4","3.4","Mulet (8/8)","1027.6","86.6","0","-","320.8","4","2.7"
"Helsingfors Kajsaniemi","2024","11","12","20:00","1.9","3.5","Mulet (8/8)","1027.6","89.5","0","-","285.1","3.2","2.1"
"Helsingfors Kajsaniemi","2024","11","12","21:00","2.5","3.6","Mulet (8/8)","1027.4","92","0","-","259.8","3.6","2.5"
"Helsingfors Kajsaniemi","2024","11","12","22:00","2.6","3.9","Mulet (8/8)","1027.3","91.8","0","-","268","3.6","2.4"
"Helsingfors Kajsaniemi","2024","11","12","23:00","2.8","4","Mulet (8/8)","1027.1","91.7","0","-","262","3.5","2.5"
"Helsingfors Kajsaniemi","2024","11","13","00:00","2.8","4.2","Mulet (8/8)","1027.1","90.7","0","-","268","3.1","2.1"
"Helsingfors Kajsaniemi","2024","11","13","01:00","2.8","4.5","Mulet (8/8)","1026.9","88.7","0","-","266.4","3.4","2.2"
"Helsingfors Kajsaniemi","2024","11","13","02:00","2.7","4.6","Mulet (8/8)","1026.7","87.5","0","-","272.5","4.6","3"
"Helsingfors Kajsaniemi","2024","11","13","03:00","2.7","4.6","Mulet (8/8)","1026.5","88.1","0","-","278.8","5.8","3.8"
"Helsingfors Kajsaniemi","2024","11","13","04:00","3","4.5","Mulet (8/8)","1026.1","89.5","0","-","282.3","5.5","3.5"
"Helsingfors Kajsaniemi","2024","11","13","05:00","2.9","4.4","Mulet (8/8)","1025.8","90.5","0","-","289.5","6.3","4"
"Helsingfors Kajsaniemi","2024","11","13","06:00","3","4.2","Mulet (8/8)","1025.1","91.7","0","0","281.6","5.7","3.6"
"Helsingfors Kajsaniemi","2024","11","13","07:00","3","4.1","Mulet (8/8)","1024.6","92.2","0","-","294.8","5.6","3.7"
"Helsingfors Kajsaniemi","2024","11","13","08:00","2.8","4","Mulet (8/8)","1024.2","92.3","0","-","261.2","5.8","3.6"
"Helsingfors Kajsaniemi","2024","11","13","09:00","2.3","3.6","Mulet (8/8)","1024","90.9","0","0","263.2","7.1","4.5"
"Helsingfors Kajsaniemi","2024","11","13","10:00","2.2","4.1","Mulet (8/8)","1023.7","87.8","0","0","267.4","7.4","4.8"
"Helsingfors Kajsaniemi","2024","11","13","11:00","2.7","5","Mulet (8/8)","1023.1","85.9","0","-","263.1","7.9","4.9"
"Helsingfors Kajsaniemi","2024","11","13","12:00","2.9","5.5","Mulet (8/8)","1022.5","83.6","0","-","256.6","8.6","5.2"
"Helsingfors Kajsaniemi","2024","11","13","13:00","2.9","6","Molnigt (7/8)","1021.6","81","0","-","255","8.3","5.3"
"Helsingfors Kajsaniemi","2024","11","13","14:00","3.3","6.6","Mulet (8/8)","1020.8","79.1","0","-","255.7","7.6","4.7"
"Helsingfors Kajsaniemi","2024","11","13","15:00","3.8","6.9","Mulet (8/8)","1019.9","80.1","0","-","247.9","8","4.7"
"Helsingfors Kajsaniemi","2024","11","13","16:00","4.3","7","Mulet (8/8)","1019.1","82.8","0.02","-","247.3","9.2","5.1"
"Helsingfors Kajsaniemi","2024","11","13","17:00","4.3","7.3","Molnigt (7/8)","1018.2","81.2","0","0","248.2","8.2","4.7"
"Helsingfors Kajsaniemi","2024","11","13","18:00","4.2","7.5","Mulet (8/8)","1017.3","79.8","0","-","249","8.8","5.2"
"Helsingfors Kajsaniemi","2024","11","13","19:00","4.5","7.7","Molnigt (7/8)","1016.2","80.5","0","-","243.4","10.3","6.2"
"Helsingfors Kajsaniemi","2024","11","13","20:00","4.4","7.6","Molnigt (7/8)","1015.6","80.1","0","-","250","9.4","5.5"
"Helsingfors Kajsaniemi","2024","11","13","21:00","4.6","7.8","Molnigt (7/8)","1014.9","80","0","-","250.3","9.4","5.1"
"Helsingfors Kajsaniemi","2024","11","13","22:00","4.7","7.8","Mulet (8/8)","1014.2","80.7","0","-","255.1","8.6","5.1"
"Helsingfors Kajsaniemi","2024","11","13","23:00","4.8","7.5","Mulet (8/8)","1013.3","83.4","0","-","252.8","9.3","5.3"
"Helsingfors Kajsaniemi","2024","11","14","00:00","5.2","7.3","Mulet (8/8)","1012.5","87","0","-","260.1","8.5","5.1"
"Helsingfors Kajsaniemi","2024","11","14","01:00","4.8","7.1","Mulet (8/8)","1011.6","85.5","0","-","257.7","7.9","4.9"
"Helsingfors Kajsaniemi","2024","11","14","02:00","4.6","6.6","Mulet (8/8)","1011.2","87.1","0","-","269","7.1","4.5"
"Helsingfors Kajsaniemi","2024","11","14","03:00","4.2","6.2","Mulet (8/8)","1010.8","87","0","-","277.2","7.4","4.5"
"Helsingfors Kajsaniemi","2024","11","14","04:00","4.1","6.1","Mulet (8/8)","1010.2","87.1","0","-","273.3","6.8","4.5"
"Helsingfors Kajsaniemi","2024","11","14","05:00","4.1","6.3","Molnigt (7/8)","1009.3","86.2","0","-","277.6","6.5","4.3"
"Helsingfors Kajsaniemi","2024","11","14","06:00","4","6.2","Molnigt (7/8)","1008.7","86","0","-","280.4","5.7","3.9"
"Helsingfors Kajsaniemi","2024","11","14","07:00","4","6.1","Mulet (8/8)","1008.1","86","0","-","265.6","5.2","3.2"
"Helsingfors Kajsaniemi","2024","11","14","08:00","4","6","Molnigt (7/8)","1007.8","87.2","0","-","276","6","3.6"
"Helsingfors Kajsaniemi","2024","11","14","09:00","3.6","5.6","Halv klart (4/8)","1007.7","86.8","0","-","288.5","5.9","3.9"
"Helsingfors Kajsaniemi","2024","11","14","10:00","3.3","5.3","Klart (0/8)","1007.4","87.4","0","-","280.8","5.9","3.8"
"Helsingfors Kajsaniemi","2024","11","14","11:00","2.7","5.9","Klart (0/8)","1007.3","80.3","0","-","299.1","6.9","4.5"
"Helsingfors Kajsaniemi","2024","11","14","12:00","2.3","6.9","Molnigt (7/8)","1007.3","72.5","0","-","302","9.1","5.5"
"Helsingfors Kajsaniemi","2024","11","14","13:00","1.6","6.7","Molnigt (7/8)","1007.1","70.2","0","-","305.8","8.6","5.4"
"Helsingfors Kajsaniemi","2024","11","14","14:00","1.6","6.2","Molnigt (6/8)","1007","72","0","-","309.2","8.6","5.2"
"Helsingfors Kajsaniemi","2024","11","14","15:00","1.6","6","Klart (0/8)","1006.9","73.5","0","-","306.2","6.9","4.3"
"Helsingfors Kajsaniemi","2024","11","14","16:00","1.4","5.4","Klart (0/8)","1006.9","75.3","0","-","302.3","6.2","4.2"
"Helsingfors Kajsaniemi","2024","11","14","17:00","1","4.6","Klart (0/8)","1007.2","77.3","0","-","297","5.8","3.7"
"Helsingfors Kajsaniemi","2024","11","14","18:00","0.8","4.1","Mest klart (2/8)","1007.7","79.4","0","-","293.4","5.6","3.6"
"Helsingfors Kajsaniemi","2024","11","14","19:00","0.5","3.6","Klart (0/8)","1007.8","80.4","0","-","289.3","5.3","3.3"
"Helsingfors Kajsaniemi","2024","11","14","20:00","0.2","3.2","Halv klart (4/8)","1007.9","81","0","-","285.2","5","3.5"
"Helsingfors Kajsaniemi","2024","11","14","21:00","0.2","3","Molnigt (7/8)","1007.9","82.2","0","-","286.4","5.7","3.8"
"Helsingfors Kajsaniemi","2024","11","14","22:00","0.3","3","Molnigt (7/8)","1007.9","82.6","0","-","292.3","6.2","4"
"Helsingfors Kajsaniemi","2024","11","14","23:00","0.3","3.4","Molnigt (7/8)","1008","80.8","0","-","286","5.9","3.7"
"Helsingfors Kajsaniemi","2024","11","15","00:00","0.3","3.4","Molnigt (7/8)","1007.6","80.3","0","-","275.6","5.5","3.5"
"Helsingfors Kajsaniemi","2024","11","15","01:00","0.4","3.5","Molnigt (7/8)","1007.3","80.2","0","-","282.6","6.1","4"
"Helsingfors Kajsaniemi","2024","11","15","02:00","0.7","4","Molnigt (7/8)","1007.3","79.1","0","-","272","5.1","3.4"
"Helsingfors Kajsaniemi","2024","11","15","03:00","0.7","4","Mulet (8/8)","1006.8","79","0","-","278.1","5.3","3.6"
"Helsingfors Kajsaniemi","2024","11","15","04:00","0.8","3.8","Klart (0/8)","1006.5","81","0","-","283.4","5.1","3.2"
"Helsingfors Kajsaniemi","2024","11","15","05:00","1","3.6","Molnigt (7/8)","1006.4","83","0","-","279.2","6.1","4.1"
"Helsingfors Kajsaniemi","2024","11","15","06:00","1.1","3.4","Klart (0/8)","1006.2","84.7","0","-","263.3","5.6","3.6"
"Helsingfors Kajsaniemi","2024","11","15","07:00","1.1","3.2","Halv klart (5/8)","1006","86.5","0","-","265.8","5.1","3.2"
"Helsingfors Kajsaniemi","2024","11","15","08:00","1.5","3.7","Mulet (8/8)","1005.6","85.8","0","-","267.9","4.2","2.6"
"Helsingfors Kajsaniemi","2024","11","15","09:00","1.7","4.2","Molnigt (7/8)","1005.8","83.8","0","-","269.8","5.4","3.3"
"Helsingfors Kajsaniemi","2024","11","15","10:00","2.1","4.6","Molnigt (6/8)","1005.7","83.4","0","-","267.1","6.2","4.3"
"Helsingfors Kajsaniemi","2024","11","15","11:00","2.3","5.5","Mulet (8/8)","1005.1","79.8","0","-","268.2","6.4","4.2"
"Helsingfors Kajsaniemi","2024","11","15","12:00","2.8","6.5","Halv klart (5/8)","1004.7","76.9","0","-","267.8","5.7","3.7"
"Helsingfors Kajsaniemi","2024","11","15","13:00","2.9","6.8","Klart (0/8)","1004","76","0","-","267.9","6.2","4"
"Helsingfors Kajsaniemi","2024","11","15","14:00","3","7","Mulet (8/8)","1003.8","75.7","0","-","268.6","6.9","4.3"
"Helsingfors Kajsaniemi","2024","11","15","15:00","2.9","7.3","Mulet (8/8)","1003.5","73.8","0","-","273.7","6.1","3.8"
"Helsingfors Kajsaniemi","2024","11","15","16:00","3.1","7.4","Molnigt (7/8)","1003","74.4","0","-","272.9","6","3.7"
"Helsingfors Kajsaniemi","2024","11","15","17:00","3.3","7.3","Halv klart (4/8)","1002.2","76.2","0","-","260.6","4.5","3.1"
"Helsingfors Kajsaniemi","2024","11","15","18:00","3.7","7.3","Halv klart (4/8)","1001.9","77.5","0","-","244.3","5.9","3.4"
"Helsingfors Kajsaniemi","2024","11","15","19:00","3.9","6.9","Klart (0/8)","1001.3","81.3","0","-","256.8","5.8","3.9"
"Helsingfors Kajsaniemi","2024","11","15","20:00","3.8","6.5","Klart (0/8)","1000.8","83.2","0","-","266.6","6.5","4.4"
"Helsingfors Kajsaniemi","2024","11","15","21:00","4","6.6","Klart (1/8)","1000.5","83.5","0","-","266.8","6.8","4.5"
"Helsingfors Kajsaniemi","2024","11","15","22:00","4.5","7","Molnigt (7/8)","1000.1","84.6","0","-","257.7","6.4","4.4"
"Helsingfors Kajsaniemi","2024","11","15","23:00","4.9","7.1","Molnigt (7/8)","999.6","86.2","0","-","265.1","5.3","3.6"
"Helsingfors Kajsaniemi","2024","11","16","00:00","5.1","7.2","Molnigt (7/8)","998.9","86.4","0","-","254.4","4.8","3"
"Helsingfors Kajsaniemi","2024","11","16","01:00","5.6","7.3","Molnigt (7/8)","997.9","88.7","0","-","229.1","4.2","2.4"
"Helsingfors Kajsaniemi","2024","11","16","02:00","6.1","7.8","Molnigt (7/8)","997","88.8","0","-","234.9","6.7","3.8"
"Helsingfors Kajsaniemi","2024","11","16","03:00","6.3","8.1","Molnigt (7/8)","996.1","88.2","0","-","243.5","9.1","5.2"
"Helsingfors Kajsaniemi","2024","11","16","04:00","6.1","8.1","Klart (1/8)","995.2","87","0","-","246.6","7.3","4.1"
"Helsingfors Kajsaniemi","2024","11","16","05:00","6.4","8.2","Molnigt (7/8)","994.5","88.7","0","-","240.8","7.7","3.9"
"Helsingfors Kajsaniemi","2024","11","16","06:00","7","8.8","Mulet (8/8)","993.7","89.1","0","-","239.7","10.3","5.6"
"Helsingfors Kajsaniemi","2024","11","16","07:00","7.2","9.1","Mulet (8/8)","993.2","87.8","0","-","245.5","10.6","6.2"
"Helsingfors Kajsaniemi","2024","11","16","08:00","7","9.1","Molnigt (7/8)","992.7","86.6","0","-","241.3","9.1","5.5"
"Helsingfors Kajsaniemi","2024","11","16","09:00","6.8","9.1","Mulet (8/8)","992.3","85.4","0","-","244","9.8","5.2"
"Helsingfors Kajsaniemi","2024","11","16","10:00","6.9","9","Mulet (8/8)","991.9","86.5","0","-","236.9","10.1","5.3"
"Helsingfors Kajsaniemi","2024","11","16","11:00","7","9.2","Mulet (8/8)","991.2","85.8","0","-","240.7","13","7"
"Helsingfors Kajsaniemi","2024","11","16","12:00","7","9","Mulet (8/8)","990.7","87.4","0","-","245.7","11.6","6.7"
"Helsingfors Kajsaniemi","2024","11","16","13:00","7.5","8.7","Mulet (8/8)","989.7","91.6","0.02","-","234.9","11.1","5.9"
"Helsingfors Kajsaniemi","2024","11","16","14:00","7.5","9.7","Mulet (8/8)","988.3","86.2","0","-","242","13.6","7.7"
"Helsingfors Kajsaniemi","2024","11","16","15:00","7.4","10.2","Molnigt (7/8)","987.5","82.6","0","-","246","17.2","9.4"
"Helsingfors Kajsaniemi","2024","11","16","16:00","7.5","9.9","Molnigt (7/8)","986.6","85","0.05","-","247.6","17","9.5"
"Helsingfors Kajsaniemi","2024","11","16","17:00","4.7","8.6","Molnigt (7/8)","986.9","76.4","0.05","-","262.1","16.2","8.8"
"Helsingfors Kajsaniemi","2024","11","16","18:00","3.3","8.3","Mulet (8/8)","987.6","71","0","-","266","13.9","8.5"
"Helsingfors Kajsaniemi","2024","11","16","19:00","2.4","7.5","Molnigt (6/8)","988.5","70","0","-","278","10.6","6.1"
"Helsingfors Kajsaniemi","2024","11","16","20:00","1.3","7","Klart (0/8)","989","66.9","0","-","272.9","8.4","5"
"Helsingfors Kajsaniemi","2024","11","16","21:00","-0.3","6.6","Halv klart (4/8)","989.2","61.2","0","-","270.7","7.1","4.2"
"Helsingfors Kajsaniemi","2024","11","16","22:00","-3.3","6.3","Klart (0/8)","989","50.3","0","-","265.3","8.1","4.8"
"Helsingfors Kajsaniemi","2024","11","16","23:00","-2.1","6.5","Klart (1/8)","988.3","54.3","0","-","243.9","8.1","4.3"
"Helsingfors Kajsaniemi","2024","11","17","00:00","-1.4","6.6","Klart (0/8)","987.7","56.7","0","-","248.1","8.6","5.1"
"Helsingfors Kajsaniemi","2024","11","17","01:00","-0.3","6.6","Klart (0/8)","986.9","61.4","0","-","247.6","8.9","5.3"
"Helsingfors Kajsaniemi","2024","11","17","02:00","-0.2","6.7","Mest klart (2/8)","986","61","0","-","246.1","11.6","6.2"
"Helsingfors Kajsaniemi","2024","11","17","03:00","0.1","6.8","Mest klart (3/8)","985.2","62.4","0","-","243.6","13.1","7.4"
"Helsingfors Kajsaniemi","2024","11","17","04:00","0.3","7.1","Molnigt (6/8)","984.5","62.1","0","-","245.6","15.5","8.9"
"Helsingfors Kajsaniemi","2024","11","17","05:00","0.8","6.9","Mest klart (3/8)","983.8","65.6","0","-","250.9","13.2","7.5"
"Helsingfors Kajsaniemi","2024","11","17","06:00","0.7","6.7","Molnigt (7/8)","983","65.4","0","-","245.4","14.3","7.4"
"Helsingfors Kajsaniemi","2024","11","17","07:00","0.9","6.5","Halv klart (4/8)","982.5","67.1","0","0","245.9","12","6.9"
"Helsingfors Kajsaniemi","2024","11","17","08:00","0.5","6.4","Klart (0/8)","982.1","65.9","0","-","244.3","11.3","6.7"
