"Observationsstation","År","Månad","Dag","Tid [Lokal tid]","Daggpunktstemperatur medelvärde [°C]","Lufttemperatur medelvärde [°C]","Molnighet [1/8]","Lufttryck medelvärde [hPa]","Relativ luftfuktighet medelvärde [%]","Nederbördsmängd medelvärde [mm]","Snödjup medelvärde [cm]","Vindriktning medelvärde [°]","Byvindshastighet medelvärde [m/s]","Vindhastighet medelvärde [m/s]"
"Helsingfors Kajsaniemi","2024","1","8","22:00","-4.3","-3.4","Molnigt (7/8)","1027","93.7","0","24","308.3","4.2","2.7"
"Helsingfors Kajsaniemi","2024","1","8","23:00","-4.5","-3.7","Mulet (8/8)","1026.8","94.3","0","24","291.2","4.5","3"
"Helsingfors Kajsaniemi","2024","1","9","00:00","-4.6","-3.9","Mulet (8/8)","1026.4","95.2","0","24","287.2","5.1","3.1"
"Helsingfors Kajsaniemi","2024","1","9","01:00","-4.5","-3.7","Mulet (8/8)","1025.9","94.7","0","24","279.8","6.1","4.2"
"Helsingfors Kajsaniemi","2024","1","9","02:00","-4.4","-3.5","Mulet (8/8)","1025","94","0","24","279.2","6.9","4.5"
"Helsingfors Kajsaniemi","2024","1","9","03:00","-3.9","-3.2","Mulet (8/8)","1024.4","95","0","24","289.5","6.7","4.3"
"Helsingfors Kajsaniemi","2024","1","9","04:00","-3.5","-2.8","Mulet (8/8)","1023.6","95","0","24","287.9","6.3","4.1"
"Helsingfors Kajsaniemi","2024","1","9","05:00","-2.8","-2.2","Mulet (8/8)","1023.2","95.8","0","24","287.8","7.3","4.6"
"Helsingfors Kajsaniemi","2024","1","9","06:00","-2.1","-1.4","Mulet (8/8)","1022.1","95.3","0","24","281.4","7.2","4.6"
"Helsingfors Kajsaniemi","2024","1","9","07:00","-1.5","-0.7","Mulet (8/8)","1021","94.3","0","-","284","9.2","5.9"
"Helsingfors Kajsaniemi","2024","1","9","08:00","-1.1","-0.2","Mulet (8/8)","1020.5","93.5","0","-","292.2","8.3","5.3"
"Helsingfors Kajsaniemi","2024","1","9","09:00","-0.8","0.3","Mulet (8/8)","1019.8","92.7","0","-","295.8","8.7","5.5"
"Helsingfors Kajsaniemi","2024","1","9","10:00","-0.6","0.6","Molnigt (7/8)","1019.4","91.9","0","-","296.6","9.9","6.6"
"Helsingfors Kajsaniemi","2024","1","9","11:00","-0.4","1","Mulet (8/8)","1018.9","90.7","0.02","-","297.1","10.1","6.4"
"Helsingfors Kajsaniemi","2024","1","9","12:00","-0.1","1.4","Mulet (8/8)","1018.7","89.8","0","-","297.4","10.1","6"
"Helsingfors Kajsaniemi","2024","1","9","13:00","0.1","1.7","Mulet (8/8)","1018.1","89","0","26","297.1","9.7","6.2"
"Helsingfors Kajsaniemi","2024","1","9","14:00","0.3","1.9","Mulet (8/8)","1017.7","89.2","0","25.5","301.5","10.1","6.7"
"Helsingfors Kajsaniemi","2024","1","9","15:00","0.5","2.1","Mulet (8/8)","1017.7","89.4","0","25","301.6","8.5","5.8"
"Helsingfors Kajsaniemi","2024","1","9","16:00","0.7","2.3","Mulet (8/8)","1017.7","89.4","0","24.5","304.9","9","5.9"
"Helsingfors Kajsaniemi","2024","1","9","17:00","0.9","2.4","Mulet (8/8)","1017.6","90","0","25","306.1","7.9","5.4"
"Helsingfors Kajsaniemi","2024","1","9","18:00","0.9","2.4","Molnigt (7/8)","1017.9","90.3","0","25","309.2","8","5.3"
"Helsingfors Kajsaniemi","2024","1","9","19:00","0.8","2","Halv klart (4/8)","1018.2","92.1","0","25","314.4","6.6","4"
"Helsingfors Kajsaniemi","2024","1","9","20:00","0.5","1.3","Mest klart (2/8)","1018.7","94.5","0","25","317.1","5.7","3.9"
"Helsingfors Kajsaniemi","2024","1","9","21:00","0.6","1.3","Klart (1/8)","1019","95.4","0","25","315.1","5.6","3.6"
"Helsingfors Kajsaniemi","2024","1","9","22:00","0.6","1.3","Klart (0/8)","1019.2","95.2","0","25","312.6","6.2","4.1"
"Helsingfors Kajsaniemi","2024","1","9","23:00","0.6","1.5","Molnigt (7/8)","1019.7","94.2","0","25","312.9","7.3","4.7"
"Helsingfors Kajsaniemi","2024","1","10","00:00","0.4","1.1","Molnigt (7/8)","1020","95.1","0","25","313.2","5.9","3.8"
"Helsingfors Kajsaniemi","2024","1","10","01:00","0.3","0.9","Molnigt (7/8)","1020","96.1","0","25","319.6","5.1","3.6"
"Helsingfors Kajsaniemi","2024","1","10","02:00","0.1","0.6","Molnigt (7/8)","1020","96.8","0","25","320.3","5","3.4"
"Helsingfors Kajsaniemi","2024","1","10","03:00","-0.4","-0.1","Molnigt (7/8)","1020.4","97.5","0","25","329.4","5.2","3.5"
"Helsingfors Kajsaniemi","2024","1","10","04:00","0.2","0.5","Mulet (8/8)","1020.5","98","0","25","323.5","5.7","3.6"
"Helsingfors Kajsaniemi","2024","1","10","05:00","0.5","0.7","Mulet (8/8)","1020.3","98","0","25","323.9","5.4","3.8"
"Helsingfors Kajsaniemi","2024","1","10","06:00","0.4","0.7","Mulet (8/8)","1020.2","98","0","25","328.6","5.7","4"
"Helsingfors Kajsaniemi","2024","1","10","07:00","0.3","0.6","Mulet (8/8)","1020.2","98.3","0","25","331.6","4.7","3.2"
"Helsingfors Kajsaniemi","2024","1","10","08:00","0.4","0.5","Mulet (8/8)","1020.3","99","0","25","318","4.5","2.9"
"Helsingfors Kajsaniemi","2024","1","10","09:00","0.5","0.7","Mulet (8/8)","1019.7","98.8","0","25","280.6","3.7","2.5"
"Helsingfors Kajsaniemi","2024","1","10","10:00","0.6","0.8","Mulet (8/8)","1019.3","98","0","25","286.4","3.9","2.5"
"Helsingfors Kajsaniemi","2024","1","10","11:00","0.8","1.3","Mulet (8/8)","1018.1","96.3","0","24.5","277.4","4.5","2.9"
"Helsingfors Kajsaniemi","2024","1","10","12:00","0.8","1.7","Mulet (8/8)","1017.1","93.9","0","24","285","6.3","4"
"Helsingfors Kajsaniemi","2024","1","10","13:00","0.9","1.9","Molnigt (7/8)","1016.2","92.4","0","24","295.2","6","3.8"
"Helsingfors Kajsaniemi","2024","1","10","14:00","0.8","2.2","Mulet (8/8)","1014.9","90.7","0","25","294.4","7.2","4.4"
"Helsingfors Kajsaniemi","2024","1","10","15:00","0.7","2.3","Molnigt (7/8)","1014","89.5","0","25","298.3","7.9","5"
"Helsingfors Kajsaniemi","2024","1","10","16:00","0.6","2.1","Klart (1/8)","1012.8","89.9","0","25","286.3","6.7","4.7"
"Helsingfors Kajsaniemi","2024","1","10","17:00","0.3","1.9","Klart (0/8)","1011.9","89.7","0","25","291.1","7.7","4.6"
"Helsingfors Kajsaniemi","2024","1","10","18:00","0.1","1.9","Halv klart (4/8)","1011.2","87.8","0","25","295.9","8.3","5.3"
"Helsingfors Kajsaniemi","2024","1","10","19:00","-0.2","1.8","Molnigt (7/8)","1010.3","86.5","0","25","296.2","8.7","5.5"
"Helsingfors Kajsaniemi","2024","1","10","20:00","-0.5","1.9","Klart (0/8)","1009.7","84.4","0","25","298.5","9.9","6"
"Helsingfors Kajsaniemi","2024","1","10","21:00","-0.7","1.7","Klart (0/8)","1008.9","84.7","0","25","296.4","9.3","5.8"
"Helsingfors Kajsaniemi","2024","1","10","22:00","-0.7","1.8","Klart (0/8)","1008.1","83.8","0","25","301.1","9.1","5.7"
"Helsingfors Kajsaniemi","2024","1","10","23:00","-0.6","2.2","Klart (0/8)","1007.6","81.6","0","25","304.3","10.1","6.4"
"Helsingfors Kajsaniemi","2024","1","11","00:00","-0.5","2","Klart (0/8)","1007.5","83.8","0","25","311.7","9.8","6.3"
"Helsingfors Kajsaniemi","2024","1","11","01:00","-0.5","2","Klart (0/8)","1007.5","83.6","0","25","314.4","9.5","6.3"
"Helsingfors Kajsaniemi","2024","1","11","02:00","-0.7","1.8","Klart (0/8)","1007.5","83.7","0","25","316.1","9.5","6.2"
"Helsingfors Kajsaniemi","2024","1","11","03:00","-1.3","1.7","Molnigt (6/8)","1007.8","80","0","25","323.2","10.9","7"
"Helsingfors Kajsaniemi","2024","1","11","04:00","-2.4","2","Mulet (8/8)","1008.6","72.6","0","25","335.9","11.3","6.7"
"Helsingfors Kajsaniemi","2024","1","11","05:00","-3.4","1.7","Mulet (8/8)","1009.3","69.4","0","25","341.5","11.3","6.9"
"Helsingfors Kajsaniemi","2024","1","11","06:00","-4.1","1.2","Molnigt (7/8)","1010","68","0","25","342.1","12","7.1"
"Helsingfors Kajsaniemi","2024","1","11","07:00","-4.8","0.5","Klart (1/8)","1010.7","67.7","0","25","338","11.3","7.2"
"Helsingfors Kajsaniemi","2024","1","11","08:00","-6.3","-0.2","Klart (0/8)","1011.5","63.7","0","24.8","341.2","11.2","6.3"
"Helsingfors Kajsaniemi","2024","1","11","09:00","-7.3","-1.2","Molnigt (7/8)","1013.5","63.5","0","25","8.5","12.4","6.1"
"Helsingfors Kajsaniemi","2024","1","11","10:00","-12.1","-2.5","Klart (0/8)","1015.4","47.7","0","25","11","12.7","6.5"
"Helsingfors Kajsaniemi","2024","1","11","11:00","-12.9","-3.7","Klart (0/8)","1017.2","49","0","25","9.5","10.9","5.9"
"Helsingfors Kajsaniemi","2024","1","11","12:00","-13.6","-3.9","Klart (0/8)","1018","46.8","0","25","317.4","10.2","6"
"Helsingfors Kajsaniemi","2024","1","11","13:00","-13.7","-4.2","Klart (0/8)","1018.8","47.6","0","25","347.5","10.9","5.9"
"Helsingfors Kajsaniemi","2024","1","11","14:00","-12.6","-4.6","Klart (0/8)","1020","53.3","0","25","284.5","10.7","5.6"
"Helsingfors Kajsaniemi","2024","1","11","15:00","-12.4","-5.1","Klart (0/8)","1020.7","57.1","0","25","284","9.6","5.2"
"Helsingfors Kajsaniemi","2024","1","11","16:00","-12.1","-5.8","Klart (0/8)","1021.5","61.1","0","25","349.5","7.8","4.3"
"Helsingfors Kajsaniemi","2024","1","11","17:00","-12","-6.7","Klart (0/8)","1022.2","65.8","0","25","340","7.1","4.4"
"Helsingfors Kajsaniemi","2024","1","11","18:00","-12.2","-7.3","Klart (0/8)","1022.9","68.2","0","25","337","7.2","4.8"
"Helsingfors Kajsaniemi","2024","1","11","19:00","-12.4","-8","Klart (0/8)","1023.5","70.8","0","25","339.9","6.3","4"
"Helsingfors Kajsaniemi","2024","1","11","20:00","-12.5","-8.6","Klart (0/8)","1023.8","73.6","0","25","340.5","5.9","3.6"
"Helsingfors Kajsaniemi","2024","1","11","21:00","-12.5","-9.8","Klart (0/8)","1023.7","80","0","25","330.6","5.2","3.7"
"Helsingfors Kajsaniemi","2024","1","11","22:00","-12.5","-9.9","Molnigt (6/8)","1023.4","81.5","0","25","326.2","5.4","4"
"Helsingfors Kajsaniemi","2024","1","11","23:00","-12.7","-10.5","Molnigt (7/8)","1022.6","84.2","0","25","324","4.8","3.1"
"Helsingfors Kajsaniemi","2024","1","12","00:00","-12.7","-10.5","Molnigt (7/8)","1022.3","84.2","0","25","326.2","4.8","3.4"
"Helsingfors Kajsaniemi","2024","1","12","01:00","-12.6","-10.1","Halv klart (4/8)","1021.6","81.5","0","25","311.4","4.5","3.1"
"Helsingfors Kajsaniemi","2024","1","12","02:00","-12.7","-10.1","Molnigt (7/8)","1020.7","81","0","25","288.8","3.2","2.3"
"Helsingfors Kajsaniemi","2024","1","12","03:00","-12.8","-10.2","Molnigt (7/8)","1019.7","80.7","0","25","280.7","3.3","2.4"
"Helsingfors Kajsaniemi","2024","1","12","04:00","-12.7","-9.9","Mulet (8/8)","1018.2","79.9","0","25","267.2","2.6","1.6"
"Helsingfors Kajsaniemi","2024","1","12","05:00","-12.3","-9.3","Mulet (8/8)","1017","78.6","0","25","262","3.6","2.6"
"Helsingfors Kajsaniemi","2024","1","12","06:00","-12","-8.9","Mulet (8/8)","1015.5","78.6","0.02","25","260.5","4.4","2.7"
"Helsingfors Kajsaniemi","2024","1","12","07:00","-9.6","-7.9","Mulet (8/8)","1013.5","88.2","0.12","24.5","224.1","3.4","1.8"
"Helsingfors Kajsaniemi","2024","1","12","08:00","-6.3","-5.2","Mulet (8/8)","1011.2","91.5","0.23","24.5","181.8","6","3.3"
"Helsingfors Kajsaniemi","2024","1","12","09:00","-5","-4","Molnigheten kan inte fastställas (9/8)","1009.2","92.5","0.28","27.2","175.9","10.1","6"
"Helsingfors Kajsaniemi","2024","1","12","10:00","-5.1","-4","Mulet (8/8)","1007.9","92","0.28","31.8","161.4","11.1","6.9"
"Helsingfors Kajsaniemi","2024","1","12","11:00","-5.1","-4","Mulet (8/8)","1007.1","92","0.28","33.5","135","11.2","6.8"
"Helsingfors Kajsaniemi","2024","1","12","12:00","-5.2","-4","Mulet (8/8)","1006.8","91.3","0.17","34","117.6","12.5","8.5"
"Helsingfors Kajsaniemi","2024","1","12","13:00","-5.2","-3.8","Mulet (8/8)","1007.1","90.2","0.1","34.7","107.5","13.5","8.9"
"Helsingfors Kajsaniemi","2024","1","12","14:00","-5.6","-4","Mulet (8/8)","1008.2","88.6","0.03","34.9","92.2","12","7.3"
"Helsingfors Kajsaniemi","2024","1","12","15:00","-6.5","-4.4","Mulet (8/8)","1009.6","85.6","0.03","35","96","11.4","6.7"
"Helsingfors Kajsaniemi","2024","1","12","16:00","-6.7","-4.1","Mulet (8/8)","1011","82.2","0","35","81.8","8.7","5.2"
"Helsingfors Kajsaniemi","2024","1","12","17:00","-8.2","-5.9","Halv klart (5/8)","1012.9","84.1","0","35","53.1","9.5","5.9"
"Helsingfors Kajsaniemi","2024","1","12","18:00","-11","-8.7","Klart (0/8)","1014.2","83.1","0","35","47.9","9.5","5.8"
"Helsingfors Kajsaniemi","2024","1","12","19:00","-12.4","-10","Klart (0/8)","1015.5","82.3","0","35","51.9","7.1","4.5"
"Helsingfors Kajsaniemi","2024","1","12","20:00","-13.2","-11.1","Klart (0/8)","1016.3","85.2","0","35","55.2","7","4.3"
"Helsingfors Kajsaniemi","2024","1","12","21:00","-13.8","-12","Mest klart (2/8)","1017.2","86.6","0","35","48.5","4.8","3"
"Helsingfors Kajsaniemi","2024","1","12","22:00","-14.1","-12.1","Mulet (8/8)","1018.1","85.4","0","35","47.3","4.8","3"
"Helsingfors Kajsaniemi","2024","1","12","23:00","-14.4","-12.7","Molnigt (7/8)","1018.3","87.6","0","35","62.2","4.5","2.8"
"Helsingfors Kajsaniemi","2024","1","13","00:00","-15.3","-13.2","Molnigt (7/8)","1018.3","84.6","0","35","74.7","4.5","2.5"
"Helsingfors Kajsaniemi","2024","1","13","01:00","-16.4","-14.7","Klart (0/8)","1017.8","87","0","35","56.7","3.2","1.8"
"Helsingfors Kajsaniemi","2024","1","13","02:00","-17.7","-16.1","Klart (0/8)","1017.6","87.1","0","34.8","62.9","2.3","1.5"
"Helsingfors Kajsaniemi","2024","1","13","03:00","-18","-16.3","Halv klart (5/8)","1017.1","86.3","0","34.4","139.9","1.5","0.7"
"Helsingfors Kajsaniemi","2024","1","13","04:00","-16.2","-14.5","Mulet (8/8)","1016","86.8","0","35","171.7","1.3","0.8"
"Helsingfors Kajsaniemi","2024","1","13","05:00","-15.9","-14.1","Molnigt (7/8)","1015.4","86.1","0","35","181","1.9","1.2"
"Helsingfors Kajsaniemi","2024","1","13","06:00","-16.4","-14.6","Halv klart (4/8)","1014.7","86.1","0","34.6","122.9","1.4","0.7"
"Helsingfors Kajsaniemi","2024","1","13","07:00","-16.5","-14.7","Molnigt (7/8)","1014","86.5","0","34.8","287.4","3.1","1.8"
"Helsingfors Kajsaniemi","2024","1","13","08:00","-11.5","-9","Molnigt (7/8)","1012.9","82.3","0","34.9","225.7","7.5","4.2"
"Helsingfors Kajsaniemi","2024","1","13","09:00","-10","-5.9","Molnigt (6/8)","1011.4","72.4","0","34","207.6","10.4","6.5"
"Helsingfors Kajsaniemi","2024","1","13","10:00","-10.9","-6.2","Mulet (8/8)","1010.3","69.4","0","34","207.5","11.5","6.6"
"Helsingfors Kajsaniemi","2024","1","13","11:00","-11.4","-6.2","Mulet (8/8)","1009.6","66.2","0","34","208.9","12.8","8"
"Helsingfors Kajsaniemi","2024","1","13","12:00","-11.3","-6.3","Mulet (8/8)","1009.1","67.9","0","34","207.4","13.1","8.4"
"Helsingfors Kajsaniemi","2024","1","13","13:00","-11.7","-6.5","Mulet (8/8)","1007.8","66.7","0","34","207.8","12.4","7.4"
"Helsingfors Kajsaniemi","2024","1","13","14:00","-10.8","-6.3","Molnigt (7/8)","1006.4","71","0","34","207.6","12.2","7.3"
"Helsingfors Kajsaniemi","2024","1","13","15:00","-8.8","-5.8","Mulet (8/8)","1004.9","79.7","0","34","208.9","11.1","6.7"
"Helsingfors Kajsaniemi","2024","1","13","16:00","-8.3","-5.6","Mulet (8/8)","1003.6","81.1","0","33.3","207.6","10.9","6.6"
"Helsingfors Kajsaniemi","2024","1","13","17:00","-8","-5.5","Mulet (8/8)","1002.4","82.7","0","33","204.7","10.7","6.3"
"Helsingfors Kajsaniemi","2024","1","13","18:00","-7.6","-5.6","Mulet (8/8)","1001.4","85","0.02","33.6","202.1","9.7","5.4"
"Helsingfors Kajsaniemi","2024","1","13","19:00","-7.9","-5.7","Mulet (8/8)","1000.3","84.4","0","33.8","201.7","10.7","6"
"Helsingfors Kajsaniemi","2024","1","13","20:00","-8","-6","Mulet (8/8)","999.3","85.5","0","34","192.5","9.4","5.2"
"Helsingfors Kajsaniemi","2024","1","13","21:00","-7.8","-6","Mulet (8/8)","998.3","86.9","0.02","33.7","185.5","8.3","5"
"Helsingfors Kajsaniemi","2024","1","13","22:00","-7.5","-5.7","Mulet (8/8)","997.5","87.5","0","33","183.4","8.2","4.7"
"Helsingfors Kajsaniemi","2024","1","13","23:00","-7.5","-5.8","Mulet (8/8)","996.9","88","0.05","33","181.4","7.4","4.5"
"Helsingfors Kajsaniemi","2024","1","14","00:00","-8","-6.1","Mulet (8/8)","996.3","86.6","0.03","33","184.5","7.3","4.4"
"Helsingfors Kajsaniemi","2024","1","14","01:00","-8.1","-6.1","Mulet (8/8)","995.6","85.3","0.03","33","175.2","7.3","4.6"
"Helsingfors Kajsaniemi","2024","1","14","02:00","-8.6","-6.3","Mulet (8/8)","994.9","83.4","0.02","33.7","177.1","6.9","4.3"
"Helsingfors Kajsaniemi","2024","1","14","03:00","-9","-6.4","Mulet (8/8)","994.2","82.1","0","34","182.8","5.6","3.4"
"Helsingfors Kajsaniemi","2024","1","14","04:00","-8.8","-6.2","Mulet (8/8)","993.5","82","0","33.9","182.6","4.9","2.9"
"Helsingfors Kajsaniemi","2024","1","14","05:00","-8.9","-6.2","Mulet (8/8)","992.8","81.6","0","33.1","187.1","4.6","3"
"Helsingfors Kajsaniemi","2024","1","14","06:00","-9","-6.4","Mulet (8/8)","992.3","81.7","0","33","171.6","4.3","2.9"
"Helsingfors Kajsaniemi","2024","1","14","07:00","-8.8","-6.3","Mulet (8/8)","991.7","82.1","0","33","173.1","4","2.5"
"Helsingfors Kajsaniemi","2024","1","14","08:00","-8.6","-6.2","Mulet (8/8)","991.1","83.5","0","33","152.9","3.9","2.2"
"Helsingfors Kajsaniemi","2024","1","14","09:00","-8.4","-6.2","Mulet (8/8)","991","84.7","0","33","131.8","3.8","2.4"
"Helsingfors Kajsaniemi","2024","1","14","10:00","-8.3","-6.1","Mulet (8/8)","990.5","84.5","0","33","140.6","4.3","2.6"
"Helsingfors Kajsaniemi","2024","1","14","11:00","-8.2","-6","Mulet (8/8)","990.4","84.4","0","32.8","136.3","3.5","2.3"
"Helsingfors Kajsaniemi","2024","1","14","12:00","-8.2","-5.9","Mulet (8/8)","990.1","84","0","33","113.7","3.5","2.3"
"Helsingfors Kajsaniemi","2024","1","14","13:00","-8.2","-5.8","Mulet (8/8)","989.5","83.8","0","33","137.3","3.6","2.5"
"Helsingfors Kajsaniemi","2024","1","14","14:00","-8","-5.7","Mulet (8/8)","989","84","0","33","125.2","3.2","2.1"
"Helsingfors Kajsaniemi","2024","1","14","15:00","-7.8","-5.7","Mulet (8/8)","988.6","84.9","0","33","134.7","2.9","2"
"Helsingfors Kajsaniemi","2024","1","14","16:00","-7.7","-5.5","Mulet (8/8)","988.3","84.8","0","33","145.5","3.4","2.1"
"Helsingfors Kajsaniemi","2024","1","14","17:00","-7.6","-5.4","Mulet (8/8)","987.7","85.1","0","33","144.4","3.3","2.2"
"Helsingfors Kajsaniemi","2024","1","14","18:00","-7.1","-5.2","Mulet (8/8)","987.3","86.4","0","32.3","185.3","2.7","1.5"
"Helsingfors Kajsaniemi","2024","1","14","19:00","-6.9","-4.9","Mulet (8/8)","986.9","85.7","0","-","215.2","3","1.8"
"Helsingfors Kajsaniemi","2024","1","14","20:00","-6.4","-4.9","Mulet (8/8)","986.6","89.5","0.07","-","271.1","2.4","1.6"
"Helsingfors Kajsaniemi","2024","1","14","21:00","-6.7","-5.4","Mulet (8/8)","986.4","90.8","0.05","-","341.5","2.4","1.9"
"Helsingfors Kajsaniemi","2024","1","14","22:00","-6.6","-5.5","Mulet (8/8)","986.1","92.6","0.05","-","120.3","1.2","0.8"
"Helsingfors Kajsaniemi","2024","1","14","23:00","-7.2","-6.1","Mulet (8/8)","985.6","92.2","0","34","58","1.4","0.9"
"Helsingfors Kajsaniemi","2024","1","15","00:00","-7.9","-7","Mulet (8/8)","985.6","93.3","0","33.4","30.1","1.8","1.1"
"Helsingfors Kajsaniemi","2024","1","15","01:00","-7.3","-6.4","Mulet (8/8)","985.4","93.7","0","34","45.9","1.9","1.2"
"Helsingfors Kajsaniemi","2024","1","15","02:00","-7.3","-5.9","Mulet (8/8)","985","90.1","0","34","81","2.1","1.2"
"Helsingfors Kajsaniemi","2024","1","15","03:00","-7.4","-5.8","Mulet (8/8)","984.6","88.6","0","33.8","27","3.3","2.1"
"Helsingfors Kajsaniemi","2024","1","15","04:00","-7.7","-5.9","Mulet (8/8)","984.1","87.4","0","33.2","35.4","3.8","2.3"
"Helsingfors Kajsaniemi","2024","1","15","05:00","-8","-6.1","Mulet (8/8)","984","86.7","0","33.5","54.2","4.2","2.6"
"Helsingfors Kajsaniemi","2024","1","15","06:00","-8.2","-6.4","Mulet (8/8)","983.9","87.3","0","34","43.3","4.5","2.6"
"Helsingfors Kajsaniemi","2024","1","15","07:00","-8.3","-6.7","Mulet (8/8)","983.6","88.3","0.03","32.2","42.7","4","2.3"
"Helsingfors Kajsaniemi","2024","1","15","08:00","-8.5","-6.9","Mulet (8/8)","983.6","87.6","0.07","33.8","25.3","4.6","3"
"Helsingfors Kajsaniemi","2024","1","15","09:00","-9","-7.1","Mulet (8/8)","983.8","87","0.02","-","18.2","4.7","2.5"
"Helsingfors Kajsaniemi","2024","1","15","10:00","-9.6","-7.8","Molnigt (7/8)","983.9","87","0","32.5","14.4","4.8","2.6"
"Helsingfors Kajsaniemi","2024","1","15","11:00","-9.6","-7.5","Mulet (8/8)","983.9","84.7","0","-","-","-","-"
"Helsingfors Kajsaniemi","2024","1","15","12:00","-9.8","-7.5","Mulet (8/8)","984","83.3","0","-","-","-","-"
"Helsingfors Kajsaniemi","2024","1","15","13:00","-10.2","-7.7","Mulet (8/8)","983.8","82.3","0","-","17.6","7.1","4.2"
"Helsingfors Kajsaniemi","2024","1","15","14:00","-10.3","-7.9","Mulet (8/8)","983.7","83","0.03","34.1","16.7","7.4","4.1"
"Helsingfors Kajsaniemi","2024","1","15","15:00","-10.8","-8.6","Mulet (8/8)","983.7","83.7","0.05","35","-","-","-"
"Helsingfors Kajsaniemi","2024","1","15","16:00","-11.8","-9.3","Mulet (8/8)","983.9","82.1","0.03","-","14.4","8.1","4.7"
"Helsingfors Kajsaniemi","2024","1","15","17:00","-12.9","-10.4","Mulet (8/8)","984.2","82.4","0.05","-","19.3","8.1","4.7"
"Helsingfors Kajsaniemi","2024","1","15","18:00","-13.7","-11.2","Mulet (8/8)","984.6","81.4","0.02","35","20.3","8.6","4.9"
"Helsingfors Kajsaniemi","2024","1","15","19:00","-14.2","-11.7","Mulet (8/8)","984.9","81.7","0.02","-","17.2","9","5.2"
"Helsingfors Kajsaniemi","2024","1","15","20:00","-14.7","-12.2","Mulet (8/8)","985.3","81.5","0.03","36.1","17.8","8.6","5"
"Helsingfors Kajsaniemi","2024","1","15","21:00","-15.2","-12.5","Mulet (8/8)","985.6","79.7","0","36","12.1","8.8","5.3"
"Helsingfors Kajsaniemi","2024","1","15","22:00","-15.3","-12.4","Mulet (8/8)","985.7","79.2","0","36","9.1","7.9","4.8"
"Helsingfors Kajsaniemi","2024","1","15","23:00","-15.9","-13","Mulet (8/8)","985.9","79.1","0","37","109.3","7.7","4.7"
"Helsingfors Kajsaniemi","2024","1","16","00:00","-16.6","-13.7","Mulet (8/8)","986.2","79","0","36.8","287.6","8.3","4.8"
"Helsingfors Kajsaniemi","2024","1","16","01:00","-17","-14.1","Mulet (8/8)","986.5","79","0","37","107.8","8.8","4.6"
"Helsingfors Kajsaniemi","2024","1","16","02:00","-17.3","-14.2","Mulet (8/8)","986.8","77.3","0","37","321.7","9.9","5.8"
"Helsingfors Kajsaniemi","2024","1","16","03:00","-17.7","-14.6","Mulet (8/8)","987.3","77.7","0","36.8","351.6","9.6","5.6"
"Helsingfors Kajsaniemi","2024","1","16","04:00","-18.7","-15.5","Mulet (8/8)","987.9","77","0","36.4","353.1","9.6","5.8"
"Helsingfors Kajsaniemi","2024","1","16","05:00","-19.3","-16.1","Mulet (8/8)","988.6","76","0","36.1","354.6","9.8","5.4"
"Helsingfors Kajsaniemi","2024","1","16","06:00","-19.3","-16.2","Mulet (8/8)","989.2","77.5","0","36.1","349.2","10.8","6.3"
"Helsingfors Kajsaniemi","2024","1","16","07:00","-19","-16.1","Halv klart (4/8)","989.7","78.5","0","36","348.7","10.1","6.1"
"Helsingfors Kajsaniemi","2024","1","16","08:00","-18.9","-16.3","Mest klart (3/8)","990.3","80.2","0","36","343.4","9.9","6.1"
"Helsingfors Kajsaniemi","2024","1","16","09:00","-18.3","-15.6","Mest klart (2/8)","990.8","79.7","0","36","337.2","9.4","6.2"
"Helsingfors Kajsaniemi","2024","1","16","10:00","-18","-15","Molnigt (6/8)","991.4","78.1","0","36","333.7","9.1","6.3"
"Helsingfors Kajsaniemi","2024","1","16","11:00","-18.4","-15.1","Klart (0/8)","992.2","75.8","0","36","336.1","9.3","6"
"Helsingfors Kajsaniemi","2024","1","16","12:00","-18.4","-14.8","Klart (0/8)","992.8","74.5","0","36","332.9","10","6.4"
"Helsingfors Kajsaniemi","2024","1","16","13:00","-18.1","-14.3","Klart (0/8)","993.4","72.7","0","36","329.7","9.8","6.3"
"Helsingfors Kajsaniemi","2024","1","16","14:00","-18.3","-14.4","Klart (0/8)","994.1","72","0","36","330.1","8.7","5.7"
"Helsingfors Kajsaniemi","2024","1","16","15:00","-18.3","-14.4","Klart (0/8)","994.8","72.7","0","36","327.3","8.9","5.9"
"Helsingfors Kajsaniemi","2024","1","16","16:00","-18.4","-15.1","Klart (0/8)","995.7","75.6","0","36","323.9","7.9","5.5"
"Helsingfors Kajsaniemi","2024","1","16","17:00","-18.5","-15.5","Klart (0/8)","996.5","77.7","0","36","317.5","6.9","4.7"
"Helsingfors Kajsaniemi","2024","1","16","18:00","-18.7","-15.9","Klart (0/8)","997.3","78.8","0","36","312.5","7.2","4.9"
"Helsingfors Kajsaniemi","2024","1","16","19:00","-19.2","-16.6","Klart (0/8)","997.8","80.5","0","36","317.1","6.6","4.4"
"Helsingfors Kajsaniemi","2024","1","16","20:00","-19.7","-17.5","Klart (0/8)","998.4","82.6","0","36","318.5","5.2","3.7"
"Helsingfors Kajsaniemi","2024","1","16","21:00","-19.9","-17.8","Klart (0/8)","998.9","83.7","0","36","305.1","4.3","3"
"Helsingfors Kajsaniemi","2024","1","16","22:00","-20.2","-17.8","Klart (0/8)","999.5","81.6","0","36","288.1","3.4","2.4"
