"Observationsstation","År","Månad","Dag","Tid [Lokal tid]","Daggpunktstemperatur medelvärde [°C]","Lufttemperatur medelvärde [°C]","Molnighet [1/8]","Lufttryck medelvärde [hPa]","Relativ luftfuktighet medelvärde [%]","Nederbördsmängd medelvärde [mm]","Snödjup medelvärde [cm]","Vindriktning medelvärde [°]","Byvindshastighet medelvärde [m/s]","Vindhastighet medelvärde [m/s]"
"Helsingfors Kajsaniemi","2024","9","9","03:00","13.8","18.4","Klart (0/8)","1019.6","74.3","0","-1","159.1","5.1","3"
"Helsingfors Kajsaniemi","2024","9","9","04:00","13.5","18.4","Klart (0/8)","1019.4","73.5","0","-1","156.5","5.3","3.4"
"Helsingfors Kajsaniemi","2024","9","9","05:00","13.5","18","Klart (0/8)","1019","75","0","-1","159.5","5.3","3.2"
"Helsingfors Kajsaniemi","2024","9","9","06:00","13.8","17.7","Klart (0/8)","1018.5","77.7","0","-1","155.4","5.3","3.1"
"Helsingfors Kajsaniemi","2024","9","9","07:00","13.9","17.4","Klart (0/8)","1018.1","79.4","0","-1","151","5.3","3.2"
"Helsingfors Kajsaniemi","2024","9","9","08:00","14","17.9","Klart (0/8)","1018","77.6","0","-1","152.9","5.6","3.4"
"Helsingfors Kajsaniemi","2024","9","9","09:00","14.4","18.7","Klart (0/8)","1018.1","75.6","0","-1","147.6","5.6","3.4"
"Helsingfors Kajsaniemi","2024","9","9","10:00","13.9","19.3","Klart (0/8)","1018","71.1","0","-1","147.3","6.6","4.1"
"Helsingfors Kajsaniemi","2024","9","9","11:00","13.7","19.8","Klart (0/8)","1017.7","67.9","0","-1","128.9","6.8","4.1"
"Helsingfors Kajsaniemi","2024","9","9","12:00","13.3","20.7","Klart (0/8)","1017.3","62.3","0","-1","121.3","7.2","4.7"
"Helsingfors Kajsaniemi","2024","9","9","13:00","13.5","21.3","Klart (0/8)","1016.7","61","0","-1","122.6","7.8","5"
"Helsingfors Kajsaniemi","2024","9","9","14:00","13.5","22","Klart (0/8)","1016.1","58.6","0","-1","125.7","7.1","4.6"
"Helsingfors Kajsaniemi","2024","9","9","15:00","13.5","22.7","Klart (0/8)","1015.7","56.2","0","-1","122.7","8.1","5.3"
"Helsingfors Kajsaniemi","2024","9","9","16:00","14.7","22.1","Klart (0/8)","1014.8","63","0","-1","113.7","10.3","7.9"
"Helsingfors Kajsaniemi","2024","9","9","17:00","15.6","21.4","Klart (0/8)","1014.3","69.7","0","-1","114.9","8.7","6.5"
"Helsingfors Kajsaniemi","2024","9","9","18:00","14.8","21.5","Klart (0/8)","1013.5","65.6","0","-1","116.3","6.4","4.6"
"Helsingfors Kajsaniemi","2024","9","9","19:00","14.4","21","Klart (0/8)","1013.2","66","0","-1","120","5.4","3.6"
"Helsingfors Kajsaniemi","2024","9","9","20:00","15","19.8","Klart (0/8)","1012.8","73.9","0","-1","120.6","5.5","3.5"
"Helsingfors Kajsaniemi","2024","9","9","21:00","14.3","20.2","Klart (0/8)","1012.5","68.7","0","-1","134.2","8.2","4.8"
"Helsingfors Kajsaniemi","2024","9","9","22:00","13.5","20.3","Klart (0/8)","1012.1","65.1","0","-1","136.8","8.8","5.3"
"Helsingfors Kajsaniemi","2024","9","9","23:00","13.5","20.1","Klart (0/8)","1011.6","66.2","0","-1","135.4","9.1","5.1"
"Helsingfors Kajsaniemi","2024","9","10","00:00","13.7","19.6","Klart (0/8)","1011.2","68.2","0","-1","133.9","8.6","5.2"
"Helsingfors Kajsaniemi","2024","9","10","01:00","13.9","19.3","Klart (0/8)","1010.5","70.8","0","-1","132.5","8.5","5"
"Helsingfors Kajsaniemi","2024","9","10","02:00","13.8","19.1","Klart (0/8)","1009.8","71.6","0","-1","134.9","10.1","5.8"
"Helsingfors Kajsaniemi","2024","9","10","03:00","13.4","19.2","Klart (0/8)","1009.2","69.3","0","-1","136.4","10.3","5.9"
"Helsingfors Kajsaniemi","2024","9","10","04:00","13.5","19","Klart (0/8)","1008.6","70.7","0","-1","135.3","10.3","5.8"
"Helsingfors Kajsaniemi","2024","9","10","05:00","13.1","18.7","Klart (0/8)","1008.1","69.9","0","-1","137.1","9.3","5.6"
"Helsingfors Kajsaniemi","2024","9","10","06:00","12.5","18.5","Klart (0/8)","1007.6","68","0","-1","140.3","9.3","5.5"
"Helsingfors Kajsaniemi","2024","9","10","07:00","12.4","18.3","Klart (0/8)","1007.1","68.3","0","-1","137","9.6","5.6"
"Helsingfors Kajsaniemi","2024","9","10","08:00","12.2","18.5","Klart (0/8)","1006.8","66.7","0","-1","138.9","9.5","5.5"
"Helsingfors Kajsaniemi","2024","9","10","09:00","12.2","18.7","Klart (0/8)","1006.6","65.5","0","-1","142.2","9.7","5.4"
"Helsingfors Kajsaniemi","2024","9","10","10:00","12.2","19.2","Klart (0/8)","1006.4","64","0","-1","133.6","10.8","6.4"
"Helsingfors Kajsaniemi","2024","9","10","11:00","12.9","19.5","Klart (0/8)","1006.1","65.8","0","-1","126.1","9.9","6.1"
"Helsingfors Kajsaniemi","2024","9","10","12:00","13","20.2","Klart (0/8)","1006","63.1","0","-1","126.4","9.8","6"
"Helsingfors Kajsaniemi","2024","9","10","13:00","13.3","21","Klart (0/8)","1005.7","61.6","0","-1","130.9","9.8","5.8"
"Helsingfors Kajsaniemi","2024","9","10","14:00","11.3","22.3","Klart (1/8)","1005.6","50","0","-1","145.5","10.8","6.5"
"Helsingfors Kajsaniemi","2024","9","10","15:00","11.4","23.2","Klart (0/8)","1005.3","47.6","0","-1","142.3","11.2","6"
"Helsingfors Kajsaniemi","2024","9","10","16:00","12.1","22.6","Klart (0/8)","1005.3","51.5","0","-1","152.9","11.4","6.8"
"Helsingfors Kajsaniemi","2024","9","10","17:00","12.5","21.8","Klart (0/8)","1005.2","55.4","0","-1","155.9","10.2","6.4"
"Helsingfors Kajsaniemi","2024","9","10","18:00","12.9","20.8","Molnigt (6/8)","1005.2","60.6","0","-1","155.4","8.7","5.3"
"Helsingfors Kajsaniemi","2024","9","10","19:00","12.4","20.8","Molnigt (7/8)","1005.3","59.1","0","-1","164.9","8.4","5"
"Helsingfors Kajsaniemi","2024","9","10","20:00","12.7","20.2","Mest klart (2/8)","1005.6","62","0","-1","202.6","6.5","3.9"
"Helsingfors Kajsaniemi","2024","9","10","21:00","13","19.5","Molnigt (7/8)","1005.8","65.9","0","-1","225.3","5.2","2.9"
"Helsingfors Kajsaniemi","2024","9","10","22:00","13.6","18.6","Molnigt (7/8)","1005.8","72.6","0","-1","212.3","3.9","2.1"
"Helsingfors Kajsaniemi","2024","9","10","23:00","13.9","18","Molnigt (7/8)","1005.5","76.8","0","-1","192.2","2.5","1.5"
"Helsingfors Kajsaniemi","2024","9","11","00:00","13.9","17.6","Mulet (8/8)","1005.3","78.9","0","-1","195.3","2.6","1.8"
"Helsingfors Kajsaniemi","2024","9","11","01:00","13.9","18.2","Mulet (8/8)","1005.2","76.3","0","-1","207.1","4.2","2.3"
"Helsingfors Kajsaniemi","2024","9","11","02:00","13.4","18","Molnigt (7/8)","1005","74.1","0","-1","210.6","6.1","3.8"
"Helsingfors Kajsaniemi","2024","9","11","03:00","13.4","17.8","Molnigt (6/8)","1004.5","75.2","0","-1","195.6","6.2","3.2"
"Helsingfors Kajsaniemi","2024","9","11","04:00","13.9","17.8","Molnigt (7/8)","1004.3","77.9","0","-1","181","6.6","3.8"
"Helsingfors Kajsaniemi","2024","9","11","05:00","14.2","17.6","Mulet (8/8)","1004.3","80.4","0","-1","160.3","7.6","4.6"
"Helsingfors Kajsaniemi","2024","9","11","06:00","14.3","17.1","Mulet (8/8)","1004.4","83.7","0.02","-1","180.9","8.4","5"
"Helsingfors Kajsaniemi","2024","9","11","07:00","14","16.2","Mulet (8/8)","1004.5","87.1","0.02","-1","232.5","4.8","2.8"
"Helsingfors Kajsaniemi","2024","9","11","08:00","13.8","15.6","Mulet (8/8)","1004.9","88.6","0.08","-1","197.6","4.5","2.7"
"Helsingfors Kajsaniemi","2024","9","11","09:00","13.9","15","Mulet (8/8)","1005.3","93.5","0.3","-1","223.9","4.5","2.6"
"Helsingfors Kajsaniemi","2024","9","11","10:00","13.8","14.7","Mulet (8/8)","1005.5","94.5","0.32","-1","199.1","3.8","2.4"
"Helsingfors Kajsaniemi","2024","9","11","11:00","13.8","14.9","Mulet (8/8)","1005.5","92.6","0.07","-1","179.7","4.6","2.8"
"Helsingfors Kajsaniemi","2024","9","11","12:00","13.9","16.8","Molnigt (6/8)","1005.7","83.4","0","-1","201.9","5.6","3.4"
"Helsingfors Kajsaniemi","2024","9","11","13:00","14","17.7","Molnigt (6/8)","1005.8","79.1","0","-1","189.8","6.8","4"
"Helsingfors Kajsaniemi","2024","9","11","14:00","-","-","-","-","-","-","-","206.6","7.5","4.9"
"Helsingfors Kajsaniemi","2024","9","11","15:00","-","-","Mest klart (2/8)","-","-","-","-","182.1","6.9","4.4"
"Helsingfors Kajsaniemi","2024","9","11","16:00","13.6","18.2","Mest klart (2/8)","1005.8","74.6","0","-1","140.6","6.3","4"
"Helsingfors Kajsaniemi","2024","9","11","17:00","13.5","18","Klart (0/8)","1006","75.1","0","-1","140.6","6.9","4.3"
"Helsingfors Kajsaniemi","2024","9","11","18:00","13.4","17.8","Mest klart (2/8)","1006","75.6","0","-1","129.1","6.1","3.9"
"Helsingfors Kajsaniemi","2024","9","11","19:00","14.4","17.8","Mest klart (3/8)","1006","80.3","0","-1","126.8","6.7","4.3"
"Helsingfors Kajsaniemi","2024","9","11","20:00","14.6","17.7","Mest klart (2/8)","1006.1","82.3","0","-1","136.9","7.7","4.1"
"Helsingfors Kajsaniemi","2024","9","11","21:00","14.4","17.8","Halv klart (5/8)","1006.3","80.3","0","-1","153.4","8.9","5.4"
"Helsingfors Kajsaniemi","2024","9","11","22:00","14.4","17.7","Halv klart (5/8)","1006.4","81.1","0","-1","160.2","8.9","5.7"
"Helsingfors Kajsaniemi","2024","9","11","23:00","14.4","17.5","Halv klart (4/8)","1006.3","82.3","0","-1","165.7","8.6","5.3"
"Helsingfors Kajsaniemi","2024","9","12","00:00","14.4","17.1","Klart (0/8)","1006.4","84.3","0","-1","165.4","7.4","4.7"
"Helsingfors Kajsaniemi","2024","9","12","01:00","14.1","17.3","Mest klart (2/8)","1006.4","81.9","0","-1","170.7","8.6","4.9"
"Helsingfors Kajsaniemi","2024","9","12","02:00","14.2","17.3","Halv klart (5/8)","1006.5","81.9","0","-1","169.9","8.3","5"
"Helsingfors Kajsaniemi","2024","9","12","03:00","14.3","17.3","Klart (0/8)","1006.6","82.9","0","-1","173.3","8.2","4.8"
"Helsingfors Kajsaniemi","2024","9","12","04:00","14.4","17.2","Klart (1/8)","1006.9","83.2","0","-1","172.6","7.8","4.8"
"Helsingfors Kajsaniemi","2024","9","12","05:00","14.3","17","Klart (0/8)","1007.1","84","0","-1","173.2","7.2","4.8"
"Helsingfors Kajsaniemi","2024","9","12","06:00","14.5","16.8","Klart (0/8)","1007.3","86.4","0","-1","169.4","7.3","4.6"
"Helsingfors Kajsaniemi","2024","9","12","07:00","14.8","16.6","Klart (0/8)","1007.9","88.8","0","-1","169.1","7.3","4.3"
"Helsingfors Kajsaniemi","2024","9","12","08:00","14.9","16.8","Klart (0/8)","1008.5","89","0","-1","170","6.8","4.1"
"Helsingfors Kajsaniemi","2024","9","12","09:00","15.1","17.3","Molnigt (6/8)","1009.2","87","0","-1","178.1","7.1","4.3"
"Helsingfors Kajsaniemi","2024","9","12","10:00","15.4","17.6","Halv klart (4/8)","1009.9","86.7","0","-1","179.4","6.2","3.8"
"Helsingfors Kajsaniemi","2024","9","12","11:00","15.6","18.4","Molnigt (7/8)","1010.6","83.3","0","-1","186.2","6.4","3.9"
"Helsingfors Kajsaniemi","2024","9","12","12:00","15.4","19","Molnigt (6/8)","1011.2","79.6","0","-1","202","6.2","3.9"
"Helsingfors Kajsaniemi","2024","9","12","13:00","15.3","18.7","Klart (1/8)","1011.5","80.8","0","-1","205.8","5.7","3.4"
"Helsingfors Kajsaniemi","2024","9","12","14:00","15.4","19.1","Halv klart (4/8)","1012.1","78.9","0","-1","199.9","5.4","3.6"
"Helsingfors Kajsaniemi","2024","9","12","15:00","14.9","19","Mest klart (2/8)","1012.5","76.9","0","-1","182.5","5.1","3.2"
"Helsingfors Kajsaniemi","2024","9","12","16:00","14.2","19.3","Klart (0/8)","1012.7","72.3","0","-1","172.6","4.9","3.1"
"Helsingfors Kajsaniemi","2024","9","12","17:00","13.9","19.2","Mest klart (3/8)","1013","71.2","0","-1","205.5","3.7","2.3"
"Helsingfors Kajsaniemi","2024","9","12","18:00","13.9","18.9","Molnigt (7/8)","1013.5","72.5","0","-1","204.2","2.5","1.5"
"Helsingfors Kajsaniemi","2024","9","12","19:00","14.2","18.1","Molnigt (7/8)","1013.7","78.3","0","-1","165.7","2.6","1.6"
"Helsingfors Kajsaniemi","2024","9","12","20:00","14.9","17.1","Klart (0/8)","1014","86.6","0","-1","138.5","3.1","2.2"
"Helsingfors Kajsaniemi","2024","9","12","21:00","14.6","16.3","Klart (0/8)","1014.3","89.7","0","-1","116.7","2.2","1.5"
"Helsingfors Kajsaniemi","2024","9","12","22:00","14.7","15.4","Mest klart (3/8)","1014.2","95","0","-1","32","1","0.6"
"Helsingfors Kajsaniemi","2024","9","12","23:00","14.5","15.1","Molnigt (7/8)","1014.3","96.1","0","-1","152","1.4","1"
"Helsingfors Kajsaniemi","2024","9","13","00:00","14.7","15.1","Molnigt (7/8)","1014.2","97.3","0","-1","33.2","2.1","1.2"
"Helsingfors Kajsaniemi","2024","9","13","01:00","15.2","15.6","Molnigt (7/8)","1014.3","96.9","0","-1","49","2.8","1.7"
"Helsingfors Kajsaniemi","2024","9","13","02:00","15.6","16.2","Mulet (8/8)","1014.2","96.1","0","-1","80.7","3.2","2"
"Helsingfors Kajsaniemi","2024","9","13","03:00","15.9","16.4","Mulet (8/8)","1014.1","97","0.03","-1","67.6","2.6","1.7"
"Helsingfors Kajsaniemi","2024","9","13","04:00","16","16.5","Mulet (8/8)","1014.1","97.3","0.12","-1","75.6","3.6","2.5"
"Helsingfors Kajsaniemi","2024","9","13","05:00","16.4","16.8","Mulet (8/8)","1013.6","98","0.15","-1","74.9","3.9","2.7"
"Helsingfors Kajsaniemi","2024","9","13","06:00","16.2","16.6","Molnigt (7/8)","1013.2","98","0.1","-1","66","5.2","3.5"
"Helsingfors Kajsaniemi","2024","9","13","07:00","15.8","16.2","Mulet (8/8)","1013.2","97.3","0.35","-1","67.5","6.1","4.1"
"Helsingfors Kajsaniemi","2024","9","13","08:00","15.6","16","Mulet (8/8)","1013.3","98","0.55","-1","60.2","4.6","2.6"
"Helsingfors Kajsaniemi","2024","9","13","09:00","15.5","15.8","Mulet (8/8)","1013.1","98","0.83","-1","63.7","6.2","3.8"
"Helsingfors Kajsaniemi","2024","9","13","10:00","15.6","16","Mulet (8/8)","1012.7","98","0","-1","83.4","5.6","3.2"
"Helsingfors Kajsaniemi","2024","9","13","11:00","15.8","16.2","Mulet (8/8)","1012.6","97.1","0.07","-1","15.5","4.8","2.6"
"Helsingfors Kajsaniemi","2024","9","13","12:00","16","16.4","Mulet (8/8)","1012.9","97","0.08","-1","346.9","3.8","2.1"
"Helsingfors Kajsaniemi","2024","9","13","13:00","16.4","16.9","Mulet (8/8)","1012.9","97.3","0.02","-1","245.8","4.1","2.7"
"Helsingfors Kajsaniemi","2024","9","13","14:00","16.7","17.3","Mulet (8/8)","1013.3","96.7","0","-1","210.4","3.6","2.1"
"Helsingfors Kajsaniemi","2024","9","13","15:00","17","17.6","Mulet (8/8)","1013.6","96","0","-1","310","3.4","2.1"
"Helsingfors Kajsaniemi","2024","9","13","16:00","17","17.6","Mulet (8/8)","1013.8","96.3","0","-1","286.9","4.2","2.7"
"Helsingfors Kajsaniemi","2024","9","13","17:00","17.2","17.7","Mulet (8/8)","1014.1","97","0.12","-1","55","3.2","1.9"
"Helsingfors Kajsaniemi","2024","9","13","18:00","17.4","17.8","Mulet (8/8)","1014.2","97.4","0.02","-1","32.6","3.4","2.2"
"Helsingfors Kajsaniemi","2024","9","13","19:00","17.6","17.9","Mulet (8/8)","1014.6","98","0","-1","67.1","2.7","1.6"
"Helsingfors Kajsaniemi","2024","9","13","20:00","17.6","17.9","Mulet (8/8)","1014.7","98","0.05","-1","85.3","2.9","1.7"
"Helsingfors Kajsaniemi","2024","9","13","21:00","17.5","17.7","Mulet (8/8)","1015","98","0","-1","147.2","2.8","1.5"
"Helsingfors Kajsaniemi","2024","9","13","22:00","17.3","17.6","Mulet (8/8)","1015","98","0","-1","349.9","2.7","1.6"
"Helsingfors Kajsaniemi","2024","9","13","23:00","17.2","17.5","Mulet (8/8)","1014.9","98","0.03","-1","52.3","3.2","1.7"
"Helsingfors Kajsaniemi","2024","9","14","00:00","17.3","17.6","Mulet (8/8)","1014.8","98.2","0.02","-1","54","2.7","1.4"
"Helsingfors Kajsaniemi","2024","9","14","01:00","17.4","17.6","Mulet (8/8)","1014.9","98.8","0.03","-1","237.5","2.2","1.4"
"Helsingfors Kajsaniemi","2024","9","14","02:00","17.6","17.8","Mulet (8/8)","1014.9","99","0.88","-1","53","2.5","1.4"
"Helsingfors Kajsaniemi","2024","9","14","03:00","17.9","18.1","Molnigt (7/8)","1014.4","99","0.47","-1","243.9","3.2","1.9"
"Helsingfors Kajsaniemi","2024","9","14","04:00","17.2","17.5","Mulet (8/8)","1014.2","99","0.03","-1","339.7","2.8","1.8"
"Helsingfors Kajsaniemi","2024","9","14","05:00","17","17.2","Mulet (8/8)","1014.7","99","0.18","-1","201.1","4.1","2.5"
"Helsingfors Kajsaniemi","2024","9","14","06:00","17.5","17.7","Mulet (8/8)","1015","99","0","-1","98.2","2.5","1.7"
"Helsingfors Kajsaniemi","2024","9","14","07:00","17.8","18","Mulet (8/8)","1015.2","99","0","-1","38.5","1.5","0.7"
"Helsingfors Kajsaniemi","2024","9","14","08:00","17.9","18.1","Molnigt (7/8)","1015.4","99","0","-1","75.8","1.6","0.8"
"Helsingfors Kajsaniemi","2024","9","14","09:00","17.9","18.1","Mulet (8/8)","1015.4","99","0","-1","214.5","2.7","1.8"
"Helsingfors Kajsaniemi","2024","9","14","10:00","17.7","18","Mulet (8/8)","1015.6","98","0","-1","317.6","3.2","1.8"
"Helsingfors Kajsaniemi","2024","9","14","11:00","17.8","18.2","Molnigt (7/8)","1015.8","97.6","0","-1","140.8","3.6","2.1"
"Helsingfors Kajsaniemi","2024","9","14","12:00","17.8","18.8","Mulet (8/8)","1015.8","93.9","0","-1","122.7","3.5","2.1"
"Helsingfors Kajsaniemi","2024","9","14","13:00","18.3","19.4","Molnigt (7/8)","1015.6","93.6","0","-1","44.8","3.2","1.9"
"Helsingfors Kajsaniemi","2024","9","14","14:00","18.3","20.2","Molnigt (7/8)","1015.8","88.9","0","-1","69.9","3.7","2.5"
"Helsingfors Kajsaniemi","2024","9","14","15:00","17.7","19.6","Molnigt (7/8)","1016.2","89.1","0","-1","113.7","4.3","3"
"Helsingfors Kajsaniemi","2024","9","14","16:00","17.1","18.8","Molnigt (7/8)","1016.4","89.5","0","-1","86.3","4.1","2.6"
"Helsingfors Kajsaniemi","2024","9","14","17:00","16.8","18.8","Molnigt (7/8)","1016.2","88.3","0","-1","80.9","5.2","3.5"
"Helsingfors Kajsaniemi","2024","9","14","18:00","16.9","18.7","Molnigt (7/8)","1016.1","89","0","-1","88.4","5.2","3.6"
"Helsingfors Kajsaniemi","2024","9","14","19:00","16.7","18.4","Molnigt (7/8)","1016.2","90.2","0","-1","70.6","5.1","3.3"
"Helsingfors Kajsaniemi","2024","9","14","20:00","16.8","18","Molnigt (7/8)","1016.3","92.6","0","-1","59.2","3.7","2.4"
"Helsingfors Kajsaniemi","2024","9","14","21:00","17","17.9","Mulet (8/8)","1016.6","94.6","0.25","-1","155.9","2.8","1.6"
"Helsingfors Kajsaniemi","2024","9","14","22:00","17.1","17.5","Mulet (8/8)","1016.3","97.7","1.08","-1","54.5","3.5","1.8"
"Helsingfors Kajsaniemi","2024","9","14","23:00","17.1","17.4","Mulet (8/8)","1015.9","98","0.47","-1","41.3","3.3","1.9"
"Helsingfors Kajsaniemi","2024","9","15","00:00","17.1","17.4","Mulet (8/8)","1015.6","98","0.27","-1","77.2","2.8","1.7"
"Helsingfors Kajsaniemi","2024","9","15","01:00","17.3","17.5","Mulet (8/8)","1015.7","98","0","-1","201.3","3.8","2.2"
"Helsingfors Kajsaniemi","2024","9","15","02:00","15.5","15.9","Mulet (8/8)","1016.2","98","0","-1","306.2","5.8","3.5"
"Helsingfors Kajsaniemi","2024","9","15","03:00","14.1","14.5","Mulet (8/8)","1016.8","98","0","-1","324","5.3","3.6"
"Helsingfors Kajsaniemi","2024","9","15","04:00","13.7","14","Mulet (8/8)","1017.2","97.7","0","-1","325.1","5.2","3.1"
"Helsingfors Kajsaniemi","2024","9","15","05:00","13.1","13.6","Molnigt (7/8)","1017.7","97","0.02","-1","318.3","6.6","3.9"
"Helsingfors Kajsaniemi","2024","9","15","06:00","12.8","13.3","Molnigt (7/8)","1017.9","97","0.02","-1","327.9","5.5","3.7"
"Helsingfors Kajsaniemi","2024","9","15","07:00","12.5","13","Mulet (8/8)","1018.2","97","0.02","-1","329.7","5.1","3.4"
"Helsingfors Kajsaniemi","2024","9","15","08:00","12.2","12.8","Mulet (8/8)","1018.8","96.2","0","-1","327.9","6","4"
"Helsingfors Kajsaniemi","2024","9","15","09:00","12","12.5","Mulet (8/8)","1019.5","96.3","0.02","-1","331.9","5.8","3.7"
"Helsingfors Kajsaniemi","2024","9","15","10:00","11.8","12.4","Mulet (8/8)","1020.2","96","0","-1","337.2","5.9","3.7"
"Helsingfors Kajsaniemi","2024","9","15","11:00","11.6","12.7","Mulet (8/8)","1020.7","93.5","0","-1","338.5","5.9","3.7"
"Helsingfors Kajsaniemi","2024","9","15","12:00","11.6","12.9","Mulet (8/8)","1021.2","91.9","0","-1","331.9","5.9","3.8"
"Helsingfors Kajsaniemi","2024","9","15","13:00","11.5","13.3","Mulet (8/8)","1021.5","88.9","0","-1","334.2","6","4"
"Helsingfors Kajsaniemi","2024","9","15","14:00","11.4","13.2","Mulet (8/8)","1021.9","88.9","0","-1","333.4","6.2","4.1"
"Helsingfors Kajsaniemi","2024","9","15","15:00","11.3","13.4","Mulet (8/8)","1022.3","87.6","0","-1","343.7","6.1","3.8"
"Helsingfors Kajsaniemi","2024","9","15","16:00","11.3","13.5","Mulet (8/8)","1022.6","86.8","0","-1","274.6","5.2","3"
"Helsingfors Kajsaniemi","2024","9","15","17:00","11.4","13.6","Mulet (8/8)","1023","86.8","0","-1","277.1","5.9","3.4"
"Helsingfors Kajsaniemi","2024","9","15","18:00","11.4","13.7","Mulet (8/8)","1023.3","86.3","0","-1","187.6","5.6","3.2"
"Helsingfors Kajsaniemi","2024","9","15","19:00","11.3","13.7","Mulet (8/8)","1023.5","85.5","0","-1","146.5","4","2.4"
"Helsingfors Kajsaniemi","2024","9","15","20:00","11.1","13.6","Mulet (8/8)","1023.8","84.8","0","-1","29.3","4.2","2.3"
"Helsingfors Kajsaniemi","2024","9","15","21:00","10.8","13.7","Mulet (8/8)","1024.3","82.6","0","-1","50.6","4.1","2.2"
"Helsingfors Kajsaniemi","2024","9","15","22:00","10.9","13.7","Mulet (8/8)","1024.7","83.3","0","-1","54.9","4.5","2.6"
"Helsingfors Kajsaniemi","2024","9","15","23:00","10.6","13.5","Mulet (8/8)","1024.8","82.4","0","-1","51.2","4.9","3"
"Helsingfors Kajsaniemi","2024","9","16","00:00","10.3","12.6","Mest klart (2/8)","1025.2","86","0","-1","48.4","3.2","2"
"Helsingfors Kajsaniemi","2024","9","16","01:00","10.4","11.4","Klart (0/8)","1025.3","93.7","0","-1","50.6","2.5","1.7"
"Helsingfors Kajsaniemi","2024","9","16","02:00","10.1","10.7","Klart (0/8)","1025.3","96","0","-1","33.4","2.4","1.7"
"Helsingfors Kajsaniemi","2024","9","16","03:00","10.1","10.5","Klart (0/8)","1025.5","97","0","-1","38.6","2.8","1.8"
"Helsingfors Kajsaniemi","2024","9","16","04:00","10","10.4","Klart (0/8)","1025.5","97","0","-1","35.3","3.4","2.1"
"Helsingfors Kajsaniemi","2024","9","16","05:00","10","10.6","Molnigt (6/8)","1025.3","95.8","0","-1","46.7","4.4","2.6"
"Helsingfors Kajsaniemi","2024","9","16","06:00","10.1","11.2","Mulet (8/8)","1025.6","93.2","0","-1","61.8","5.5","3.4"
"Helsingfors Kajsaniemi","2024","9","16","07:00","10","11.3","Mulet (8/8)","1026","92.3","0","-1","63.4","5.6","3.6"
"Helsingfors Kajsaniemi","2024","9","16","08:00","10","11.2","Mulet (8/8)","1026.2","92.3","0","-1","54.6","5.5","3.2"
"Helsingfors Kajsaniemi","2024","9","16","09:00","10.4","11.5","Mulet (8/8)","1026.4","93.5","0","-1","50.4","4.6","2.7"
"Helsingfors Kajsaniemi","2024","9","16","10:00","10.7","11.6","Mulet (8/8)","1026.7","94.3","0","-1","52.4","5","2.9"
"Helsingfors Kajsaniemi","2024","9","16","11:00","11.2","11.8","Mulet (8/8)","1026.7","95.8","0","-1","52","5.1","2.9"
"Helsingfors Kajsaniemi","2024","9","16","12:00","11.7","12.4","Mulet (8/8)","1026.6","95.7","0","-1","60.3","4.8","2.9"
"Helsingfors Kajsaniemi","2024","9","16","13:00","12.1","12.8","Mulet (8/8)","1026.8","95","0","-1","58.9","4.9","3"
"Helsingfors Kajsaniemi","2024","9","16","14:00","12.5","13.3","Mulet (8/8)","1026.8","95","0","-1","55","5","3.2"
"Helsingfors Kajsaniemi","2024","9","16","15:00","13.1","13.8","Mulet (8/8)","1027.1","95.5","0","-1","60.2","5.7","3.5"
"Helsingfors Kajsaniemi","2024","9","16","16:00","13.6","14.3","Mulet (8/8)","1027.1","95.3","0","-1","65.5","5.5","3.5"
"Helsingfors Kajsaniemi","2024","9","16","17:00","13.9","14.8","Mulet (8/8)","1027.2","94.7","0","-1","71.9","5.7","3.7"
"Helsingfors Kajsaniemi","2024","9","16","18:00","14.3","15.1","Mulet (8/8)","1027.3","95","0","-1","75.2","5.1","3.3"
"Helsingfors Kajsaniemi","2024","9","16","19:00","14.6","15.2","Mulet (8/8)","1027.3","96","0","-1","78.3","5","3.3"
"Helsingfors Kajsaniemi","2024","9","16","20:00","14.8","15.3","Mulet (8/8)","1027.2","97","0","-1","79.6","4.8","3.2"
"Helsingfors Kajsaniemi","2024","9","16","21:00","15.2","15.9","Mulet (8/8)","1027.6","96.3","0","-1","89","4","2.7"
"Helsingfors Kajsaniemi","2024","9","16","22:00","16","16.7","Mulet (8/8)","1027.6","96","0","-1","103.7","4.7","3"
"Helsingfors Kajsaniemi","2024","9","16","23:00","16.8","17.4","Mulet (8/8)","1027.6","96","0","-1","111.1","6.2","4.3"
"Helsingfors Kajsaniemi","2024","9","17","00:00","16.8","17.3","Molnigt (7/8)","1027.6","96.9","0","-1","103.8","4.8","2.9"
"Helsingfors Kajsaniemi","2024","9","17","01:00","16.5","16.9","Molnigt (7/8)","1027.5","97.7","0","-1","106.9","3.6","2.2"
"Helsingfors Kajsaniemi","2024","9","17","02:00","16.3","16.6","Molnigheten kan inte fastställas (9/8)","1027.6","98","0","-1","105.9","2.2","1.5"
"Helsingfors Kajsaniemi","2024","9","17","03:00","15.2","15.4","Molnigt (6/8)","1027.6","98.6","0","-1","118","1.6","1.2"
"Helsingfors Kajsaniemi","2024","9","17","04:00","14.2","14.4","Mest klart (2/8)","1027.5","99","0","-1","117.2","1.9","1.3"
"Helsingfors Kajsaniemi","2024","9","17","05:00","13.8","14","Klart (1/8)","1027.5","99","0","-1","130.2","1.5","0.9"
