"Observationsstation","År","Månad","Dag","Tid [Lokal tid]","Daggpunktstemperatur medelvärde [°C]","Lufttemperatur medelvärde [°C]","Molnighet [1/8]","Lufttryck medelvärde [hPa]","Relativ luftfuktighet medelvärde [%]","Nederbördsmängd medelvärde [mm]","Snödjup medelvärde [cm]","Vindriktning medelvärde [°]","Byvindshastighet medelvärde [m/s]","Vindhastighet medelvärde [m/s]"
"Helsingfors Kajsaniemi","2024","7","16","07:00","15","15.5","Klart (0/8)","1017.5","97","0","-1","119.4","1.5","1"
"Helsingfors Kajsaniemi","2024","7","16","08:00","15.7","18.7","Klart (1/8)","1017.5","83","0","-1","117.4","2.9","1.7"
"Helsingfors Kajsaniemi","2024","7","16","09:00","15.4","20","Halv klart (5/8)","1017.7","74.7","0","-1","127.9","3.7","2.2"
"Helsingfors Kajsaniemi","2024","7","16","10:00","15.4","19.9","Molnigt (7/8)","1017.9","75.3","0","-1","128.5","3.6","2.4"
"Helsingfors Kajsaniemi","2024","7","16","11:00","15.2","20.2","Molnigt (7/8)","1017.9","72.7","0","-1","114.3","3.8","2.5"
"Helsingfors Kajsaniemi","2024","7","16","12:00","14.7","21.4","Molnigt (7/8)","1018","65.3","0","-1","133.8","5.4","3.4"
"Helsingfors Kajsaniemi","2024","7","16","13:00","15.5","21.9","Molnigt (7/8)","1018","67.2","0","-1","145.7","5.4","3.4"
"Helsingfors Kajsaniemi","2024","7","16","14:00","15.2","23.1","Halv klart (4/8)","1018","61.1","0","-1","128.8","4.5","3"
"Helsingfors Kajsaniemi","2024","7","16","15:00","15.2","23.2","Mest klart (3/8)","1017.8","60.6","0","-1","130.9","4.5","3.1"
"Helsingfors Kajsaniemi","2024","7","16","16:00","15.7","22.9","Klart (1/8)","1017.6","63.7","0","-1","125.6","6","4.2"
"Helsingfors Kajsaniemi","2024","7","16","17:00","13.5","22.3","Mest klart (2/8)","1017.6","57.6","0","-1","131.4","6.7","4.7"
"Helsingfors Kajsaniemi","2024","7","16","18:00","13.4","22.5","Klart (0/8)","1017.4","56.5","0","-1","118.4","6.4","4.4"
"Helsingfors Kajsaniemi","2024","7","16","19:00","12.8","22.2","Klart (0/8)","1017.3","55.2","0","-1","117.4","7","5.1"
"Helsingfors Kajsaniemi","2024","7","16","20:00","13.6","21.7","Klart (0/8)","1017.1","60.1","0","-1","117.6","7.1","5.2"
"Helsingfors Kajsaniemi","2024","7","16","21:00","14.5","21.4","Klart (0/8)","1016.5","64.8","0","-1","109.3","5.4","3.8"
"Helsingfors Kajsaniemi","2024","7","16","22:00","15.1","20.8","Klart (0/8)","1016.4","70.2","0","-1","98.4","5","3.4"
"Helsingfors Kajsaniemi","2024","7","16","23:00","15.4","20.2","Klart (0/8)","1016.6","74.1","0","-1","102.3","5.2","3.5"
"Helsingfors Kajsaniemi","2024","7","17","00:00","16.1","19.8","Klart (0/8)","1016.4","79","0","-1","99.3","5.6","3.9"
"Helsingfors Kajsaniemi","2024","7","17","01:00","16.8","19.6","Klart (0/8)","1016.2","83.7","0","-1","98.9","5","3.2"
"Helsingfors Kajsaniemi","2024","7","17","02:00","16.9","19.6","Klart (0/8)","1016.2","84.2","0","-1","95.5","5.1","3.5"
"Helsingfors Kajsaniemi","2024","7","17","03:00","16.5","19.9","Molnigt (7/8)","1015.9","80.7","0","-1","90.8","5.3","3.6"
"Helsingfors Kajsaniemi","2024","7","17","04:00","16.1","19.9","Molnigt (7/8)","1015.4","79","0","-1","94.2","4.7","3"
"Helsingfors Kajsaniemi","2024","7","17","05:00","15.9","20.2","Mulet (8/8)","1015.3","76.6","0","-1","97.4","4.7","3.1"
"Helsingfors Kajsaniemi","2024","7","17","06:00","16.3","20.3","Mulet (8/8)","1015.1","77.1","0","-1","91.7","5.3","3.6"
"Helsingfors Kajsaniemi","2024","7","17","07:00","16.9","20.6","Molnigt (7/8)","1014.6","79.7","0","-1","90.7","5.3","3.5"
"Helsingfors Kajsaniemi","2024","7","17","08:00","17.1","21.6","Molnigt (7/8)","1014.1","75.3","0","-1","101","5.5","3.6"
"Helsingfors Kajsaniemi","2024","7","17","09:00","17.1","21.7","Halv klart (5/8)","1013.8","75.2","0","-1","100.1","6.5","3.9"
"Helsingfors Kajsaniemi","2024","7","17","10:00","16.9","21.6","Molnigt (7/8)","1013.7","74.8","0","-1","110.7","9.2","6"
"Helsingfors Kajsaniemi","2024","7","17","11:00","16.6","21.7","Mest klart (3/8)","1013.2","73.1","0","-1","112.8","10.8","7.7"
"Helsingfors Kajsaniemi","2024","7","17","12:00","16.7","21.5","Molnigt (7/8)","1012.9","73.8","0","-1","114.7","11.7","8.4"
"Helsingfors Kajsaniemi","2024","7","17","13:00","16.9","21.6","Molnigt (7/8)","1012.9","74.6","0","-1","115.4","11.1","7.7"
"Helsingfors Kajsaniemi","2024","7","17","14:00","17.6","22.1","Molnigt (7/8)","1012.8","75.5","0","-1","117.2","9.5","6.4"
"Helsingfors Kajsaniemi","2024","7","17","15:00","17.6","21.9","Molnigt (7/8)","1012.7","76.9","0","-1","118.6","8.5","5.8"
"Helsingfors Kajsaniemi","2024","7","17","16:00","18.2","23","Mest klart (2/8)","1012.5","74.6","0","-1","125.4","8.2","5"
"Helsingfors Kajsaniemi","2024","7","17","17:00","18.2","22.8","Klart (0/8)","1012.2","75.8","0","-1","114.2","8.6","6.2"
"Helsingfors Kajsaniemi","2024","7","17","18:00","18.3","22.3","Molnigt (7/8)","1012","78.3","0","-1","116.2","7.2","5"
"Helsingfors Kajsaniemi","2024","7","17","19:00","18.3","20.3","Mulet (8/8)","1012.5","88.8","0.28","-1","193.3","7","4.4"
"Helsingfors Kajsaniemi","2024","7","17","20:00","17.7","18.9","Molnigt (7/8)","1012.9","92.7","0","-1","245.2","7.6","4.6"
"Helsingfors Kajsaniemi","2024","7","17","21:00","16.8","18.7","Halv klart (4/8)","1013.1","88.7","0","-1","248.1","6.9","3.9"
"Helsingfors Kajsaniemi","2024","7","17","22:00","16.6","18.5","Molnigt (7/8)","1013.3","89","0","-1","244.7","6.7","3.8"
"Helsingfors Kajsaniemi","2024","7","17","23:00","16.4","18.4","Molnigt (7/8)","1013.6","88.1","0","-1","245.6","6.4","3.7"
"Helsingfors Kajsaniemi","2024","7","18","00:00","16.1","18.1","Molnigt (7/8)","1013.9","87.9","0","-1","249.4","6.6","3.9"
"Helsingfors Kajsaniemi","2024","7","18","01:00","15.9","17.8","Klart (0/8)","1014.1","89","0","-1","246.3","5.7","3.3"
"Helsingfors Kajsaniemi","2024","7","18","02:00","16.1","17.6","Halv klart (5/8)","1014.1","91.1","0","-1","247.2","5.3","3"
"Helsingfors Kajsaniemi","2024","7","18","03:00","16.5","17.6","Molnigt (7/8)","1014","93","0","-1","242.4","5.1","2.6"
"Helsingfors Kajsaniemi","2024","7","18","04:00","16.5","17.7","Molnigt (7/8)","1013.8","93.2","0","-1","213.4","4.8","2.7"
"Helsingfors Kajsaniemi","2024","7","18","05:00","16.3","17.6","Molnigt (6/8)","1013.9","91.8","0","-1","212.6","5.1","3"
"Helsingfors Kajsaniemi","2024","7","18","06:00","16.3","17.7","Molnigt (7/8)","1014.1","91.9","0","-1","221.5","5.5","3.2"
"Helsingfors Kajsaniemi","2024","7","18","07:00","16","17.9","Molnigt (6/8)","1014.1","88.5","0","-1","219.4","5.9","3.4"
"Helsingfors Kajsaniemi","2024","7","18","08:00","15.9","17.8","Molnigt (7/8)","1014.3","89","0","-1","203.9","6.3","4"
"Helsingfors Kajsaniemi","2024","7","18","09:00","16.2","18.5","Mulet (8/8)","1014.3","86.1","0","-1","202.6","6.9","4.4"
"Helsingfors Kajsaniemi","2024","7","18","10:00","16","19","Mest klart (3/8)","1014.1","83.1","0","-1","199.8","7.3","4.4"
"Helsingfors Kajsaniemi","2024","7","18","11:00","15.8","19.1","Molnigt (7/8)","1014.2","81","0","-1","203.4","7.7","4.5"
"Helsingfors Kajsaniemi","2024","7","18","12:00","15.9","20.2","Mest klart (3/8)","1014.3","76.2","0","-1","208.3","8.5","5.1"
"Helsingfors Kajsaniemi","2024","7","18","13:00","15.4","20.4","Molnigt (7/8)","1014.2","73","0","-1","211.9","8.6","5"
"Helsingfors Kajsaniemi","2024","7","18","14:00","15.3","20.8","Klart (1/8)","1014.2","71.1","0","-1","198.7","8.5","4.9"
"Helsingfors Kajsaniemi","2024","7","18","15:00","15.3","21.2","Klart (0/8)","1014.1","69","0","-1","216.3","8.7","4.8"
"Helsingfors Kajsaniemi","2024","7","18","16:00","15.6","21.2","Halv klart (4/8)","1013.8","70.3","0","-1","219.8","9","5.7"
"Helsingfors Kajsaniemi","2024","7","18","17:00","14.7","20.4","Molnigt (7/8)","1013.6","70","0","-1","229.5","8.1","4.7"
"Helsingfors Kajsaniemi","2024","7","18","18:00","15.3","20.4","Halv klart (4/8)","1013.5","72.3","0","-1","217.2","8.9","6.2"
"Helsingfors Kajsaniemi","2024","7","18","19:00","15.4","19.4","Halv klart (4/8)","1013.5","77.9","0","-1","216.4","8.7","5.4"
"Helsingfors Kajsaniemi","2024","7","18","20:00","15.7","18.8","Molnigt (7/8)","1013.1","82","0","-1","217","7","4.2"
"Helsingfors Kajsaniemi","2024","7","18","21:00","15.8","18.4","Molnigt (7/8)","1012.7","84.6","0","-1","213.6","5.7","3.3"
"Helsingfors Kajsaniemi","2024","7","18","22:00","15.4","17.9","Mulet (8/8)","1012.6","85.1","0.02","-1","223.3","7.8","4.2"
"Helsingfors Kajsaniemi","2024","7","18","23:00","15.7","18.2","Mulet (8/8)","1012.3","85.4","0","-1","217.8","7.7","4.3"
"Helsingfors Kajsaniemi","2024","7","19","00:00","16.1","18.2","Molnigt (7/8)","1011.8","87.7","0","-1","218.9","9","5.1"
"Helsingfors Kajsaniemi","2024","7","19","01:00","16.2","18","Mulet (8/8)","1011.3","89.5","0","-1","227.8","7.5","4.1"
"Helsingfors Kajsaniemi","2024","7","19","02:00","15.9","17.7","Halv klart (5/8)","1011","88.8","0","-1","237","7","3.8"
"Helsingfors Kajsaniemi","2024","7","19","03:00","15.3","17.3","Halv klart (4/8)","1010.7","88.3","0","-1","240.7","4.9","3"
"Helsingfors Kajsaniemi","2024","7","19","04:00","15.5","17.3","Molnigt (7/8)","1010.3","89.2","0","-1","234","5.3","2.7"
"Helsingfors Kajsaniemi","2024","7","19","05:00","15.5","17.2","Molnigt (7/8)","1010.1","89.5","0","-1","241.7","5.6","3.2"
"Helsingfors Kajsaniemi","2024","7","19","06:00","15.2","16.8","Molnigt (7/8)","1010","90.2","0","-1","252.6","5.8","3.3"
"Helsingfors Kajsaniemi","2024","7","19","07:00","15.2","16.5","Mulet (8/8)","1009.9","92.3","0.07","-1","259.5","5.9","3.2"
"Helsingfors Kajsaniemi","2024","7","19","08:00","15.2","16.8","Molnigt (7/8)","1009.8","90.9","0","-1","265.7","5.3","3.7"
"Helsingfors Kajsaniemi","2024","7","19","09:00","15.3","16.9","Mulet (8/8)","1009.8","90.4","0","-1","280.2","6.9","4.2"
"Helsingfors Kajsaniemi","2024","7","19","10:00","15.9","17.5","Mulet (8/8)","1009.9","89.9","0","-1","279.5","6.5","4.3"
"Helsingfors Kajsaniemi","2024","7","19","11:00","15.8","18.8","Molnigt (7/8)","1009.9","82.7","0","-1","292.9","7.9","4.8"
"Helsingfors Kajsaniemi","2024","7","19","12:00","15.3","20.1","Molnigt (6/8)","1009.9","73.6","0","-1","297.2","10.3","6.1"
"Helsingfors Kajsaniemi","2024","7","19","13:00","15","21.3","Molnigt (7/8)","1009.9","67.4","0","-1","288","10.3","5.8"
"Helsingfors Kajsaniemi","2024","7","19","14:00","15.8","20.1","Molnigt (6/8)","1010.2","76.7","0.35","-1","300.1","8.3","4.8"
"Helsingfors Kajsaniemi","2024","7","19","15:00","16.7","18.9","Mest klart (3/8)","1010.5","86.4","0.07","-1","308.8","7.6","4.6"
"Helsingfors Kajsaniemi","2024","7","19","16:00","16.8","19.6","Mest klart (3/8)","1010.6","83.9","0.05","-1","302.8","6.6","3.9"
"Helsingfors Kajsaniemi","2024","7","19","17:00","16.6","19","Halv klart (5/8)","1010.5","86.1","0.08","-1","302.2","7.5","4.7"
"Helsingfors Kajsaniemi","2024","7","19","18:00","16.4","19.2","Mest klart (3/8)","1010.6","84.1","0","-1","300.8","6.4","3.7"
"Helsingfors Kajsaniemi","2024","7","19","19:00","16.5","19.4","Mest klart (3/8)","1010.4","83.6","0.02","-1","306.8","7.6","4.7"
"Helsingfors Kajsaniemi","2024","7","19","20:00","15.6","18.6","Mest klart (2/8)","1010.5","83.1","0","-1","294.8","9.2","5.4"
"Helsingfors Kajsaniemi","2024","7","19","21:00","15.5","18.6","Klart (1/8)","1010.7","82.3","0","-1","308.8","9.8","5.9"
"Helsingfors Kajsaniemi","2024","7","19","22:00","15.1","18.1","Klart (1/8)","1011.1","82.4","0","-1","310","7.4","4.5"
"Helsingfors Kajsaniemi","2024","7","19","23:00","15.4","17.7","Klart (1/8)","1011.1","86.2","0","-1","305.2","7.6","4.7"
"Helsingfors Kajsaniemi","2024","7","20","00:00","15.4","17.5","Molnigt (6/8)","1011","87.5","0","-1","305.8","7.9","4.7"
"Helsingfors Kajsaniemi","2024","7","20","01:00","15.3","17.1","Mulet (8/8)","1011","88.8","0.02","-1","318.7","7.8","4.7"
"Helsingfors Kajsaniemi","2024","7","20","02:00","15.1","17","Mulet (8/8)","1011","88.5","0","-1","317","5.6","3.6"
"Helsingfors Kajsaniemi","2024","7","20","03:00","15.1","16.8","Molnigt (7/8)","1010.9","89.9","0","-1","311.6","6.6","3.8"
"Helsingfors Kajsaniemi","2024","7","20","04:00","15.1","16.6","Molnigt (7/8)","1010.6","90.7","0","-1","310.3","7","4"
"Helsingfors Kajsaniemi","2024","7","20","05:00","15","16.5","Mulet (8/8)","1010.4","90.7","0","-1","310.7","6.6","4"
"Helsingfors Kajsaniemi","2024","7","20","06:00","14.7","16.5","Molnigt (7/8)","1010.5","89.4","0","-1","313","5.9","3.7"
"Helsingfors Kajsaniemi","2024","7","20","07:00","14.7","16.5","Molnigt (7/8)","1010.5","89.7","0","-1","311.6","4.5","2.6"
"Helsingfors Kajsaniemi","2024","7","20","08:00","14.9","17","Molnigt (7/8)","1010.5","87.7","0","-1","323","5.4","3.4"
"Helsingfors Kajsaniemi","2024","7","20","09:00","15.2","18.3","Molnigt (7/8)","1010.3","81.9","0","-1","313.8","6.1","4"
"Helsingfors Kajsaniemi","2024","7","20","10:00","15.4","19.5","Molnigt (7/8)","1010.1","77","0","-1","311.3","5.6","3.6"
"Helsingfors Kajsaniemi","2024","7","20","11:00","15.8","20.3","Molnigt (7/8)","1010","75.2","0","-1","315.4","5.7","3.4"
"Helsingfors Kajsaniemi","2024","7","20","12:00","16","21.4","Mest klart (3/8)","1009.8","71","0","-1","325.3","6.2","3.8"
"Helsingfors Kajsaniemi","2024","7","20","13:00","15.9","22.4","Molnigt (7/8)","1009.6","66.6","0","-1","318","6.4","4"
"Helsingfors Kajsaniemi","2024","7","20","14:00","16.7","19.2","Mulet (8/8)","1010.2","85.6","0.12","-1","49.5","4.7","2.9"
"Helsingfors Kajsaniemi","2024","7","20","15:00","17.7","18.9","Molnigt (7/8)","1010.1","92.9","0.12","-1","131","2.4","1.6"
"Helsingfors Kajsaniemi","2024","7","20","16:00","17.8","20.1","Molnigt (7/8)","1009.7","86.5","0.02","-1","333.1","5.5","3.4"
"Helsingfors Kajsaniemi","2024","7","20","17:00","17.4","19.2","Mest klart (3/8)","1009.8","89.3","0.03","-1","337","5.2","3.1"
"Helsingfors Kajsaniemi","2024","7","20","18:00","16.9","19.3","Halv klart (4/8)","1009.6","85.8","0","-1","342.4","5.8","3.3"
"Helsingfors Kajsaniemi","2024","7","20","19:00","15.7","18.8","Molnigt (7/8)","1009.9","81.9","0","-1","349.8","5","2.9"
"Helsingfors Kajsaniemi","2024","7","20","20:00","15.9","18.7","Mulet (8/8)","1010.4","83.8","0","-1","328","4.2","2.7"
"Helsingfors Kajsaniemi","2024","7","20","21:00","16.4","18.9","Klart (0/8)","1010.1","85","0","-1","324.6","4.3","2.7"
"Helsingfors Kajsaniemi","2024","7","20","22:00","16.6","18","Klart (1/8)","1010.1","91.7","0","-1","336.6","3.2","2.2"
"Helsingfors Kajsaniemi","2024","7","20","23:00","16.8","17.6","Halv klart (4/8)","1010.3","95.3","0","-1","327.6","3.5","2.5"
"Helsingfors Kajsaniemi","2024","7","21","00:00","16.8","17.4","Mest klart (2/8)","1010.5","96.5","0","-1","246.2","4.1","2.6"
"Helsingfors Kajsaniemi","2024","7","21","01:00","16.4","17.4","Klart (0/8)","1010.5","93.7","0","-1","17.1","5.3","3"
"Helsingfors Kajsaniemi","2024","7","21","02:00","16.1","17.1","Klart (0/8)","1010.7","93.9","0","-1","19.1","5.2","3.2"
"Helsingfors Kajsaniemi","2024","7","21","03:00","16.3","17.2","Mest klart (3/8)","1010.9","94.4","0","-1","32.3","5.2","3.2"
"Helsingfors Kajsaniemi","2024","7","21","04:00","16.4","17.3","Klart (1/8)","1011.2","95","0","-1","42.6","5.5","3.2"
"Helsingfors Kajsaniemi","2024","7","21","05:00","16.4","17.1","Mest klart (2/8)","1011.3","95.3","0","-1","48.9","5","3"
"Helsingfors Kajsaniemi","2024","7","21","06:00","16.5","17.1","Molnigt (7/8)","1011.6","95.7","0","-1","43.2","4.5","2.4"
"Helsingfors Kajsaniemi","2024","7","21","07:00","16.7","17.8","Halv klart (5/8)","1011.6","93.7","0","-1","45.5","5.2","3"
"Helsingfors Kajsaniemi","2024","7","21","08:00","16.7","18.4","Molnigt (7/8)","1011.9","90.1","0","-1","48.2","5.8","3.4"
"Helsingfors Kajsaniemi","2024","7","21","09:00","16.6","18.7","Mulet (8/8)","1012","87.5","0","-1","53.2","6.3","4"
"Helsingfors Kajsaniemi","2024","7","21","10:00","16.7","19.2","Mulet (8/8)","1012.3","85","0","-1","61.3","6.2","3.8"
"Helsingfors Kajsaniemi","2024","7","21","11:00","17","20","Mulet (8/8)","1012.4","83.3","0","-1","72.4","5.2","3.3"
"Helsingfors Kajsaniemi","2024","7","21","12:00","16.9","21.2","Molnigt (7/8)","1012.6","76.5","0","-1","72.5","5.1","3.4"
"Helsingfors Kajsaniemi","2024","7","21","13:00","17.3","22.5","Molnigt (7/8)","1012.6","72.4","0","-1","65.5","4.9","2.9"
"Helsingfors Kajsaniemi","2024","7","21","14:00","17.3","23.2","Molnigt (6/8)","1012.4","69.3","0","-1","88.5","4.8","2.7"
"Helsingfors Kajsaniemi","2024","7","21","15:00","17.3","22.3","Molnigt (7/8)","1012.4","73.2","0","-1","-","-","-"
"Helsingfors Kajsaniemi","2024","7","21","16:00","18.3","21.2","Molnigt (7/8)","1012.4","83.8","0.07","-1","92.7","3.6","2.2"
"Helsingfors Kajsaniemi","2024","7","21","17:00","17.3","22.3","Molnigt (7/8)","1012.2","73.2","0","-1","123","2.8","1.5"
"Helsingfors Kajsaniemi","2024","7","21","18:00","17.5","20.2","Halv klart (5/8)","1012.3","85.5","0.83","-1","94.3","5.8","2.6"
"Helsingfors Kajsaniemi","2024","7","21","19:00","19","20","Molnigt (7/8)","1012.3","94.4","0.05","-1","84.2","3.5","2.2"
"Helsingfors Kajsaniemi","2024","7","21","20:00","18.7","20.1","Halv klart (5/8)","1012.3","91.6","0","-1","67.2","3.9","2.5"
"Helsingfors Kajsaniemi","2024","7","21","21:00","18.3","20.4","Mest klart (2/8)","1012.5","87.9","0","-1","64.2","3.7","2.4"
"Helsingfors Kajsaniemi","2024","7","21","22:00","18","19.4","Klart (0/8)","1012.6","91.7","0","-1","56.4","3.6","2.3"
"Helsingfors Kajsaniemi","2024","7","21","23:00","17.9","18.7","Klart (0/8)","1012.9","95","0","-1","52.7","2.8","1.7"
"Helsingfors Kajsaniemi","2024","7","22","00:00","17.6","18.2","Klart (0/8)","1012.8","96.3","0","-1","38.2","2.4","1.5"
"Helsingfors Kajsaniemi","2024","7","22","01:00","17.4","17.7","Klart (0/8)","1013.1","97.7","0","-1","38.8","2.2","1.4"
"Helsingfors Kajsaniemi","2024","7","22","02:00","17.3","17.5","Klart (0/8)","1013.2","98","0","-1","238.4","1.7","0.9"
"Helsingfors Kajsaniemi","2024","7","22","03:00","17","17.3","Klart (0/8)","1013.4","98.3","0","-1","343","2","1.1"
"Helsingfors Kajsaniemi","2024","7","22","04:00","16.8","17","Klart (0/8)","1013.5","98.9","0","-1","148.1","1.7","1"
"Helsingfors Kajsaniemi","2024","7","22","05:00","16.7","16.9","Klart (0/8)","1013.4","99","0","-1","52.2","2.5","1.1"
"Helsingfors Kajsaniemi","2024","7","22","06:00","16.8","17","Klart (0/8)","1013.4","99","0","-1","-","-","-"
"Helsingfors Kajsaniemi","2024","7","22","07:00","17.2","17.5","Klart (0/8)","1013.4","98.4","0","-1","44.2","3.3","1.9"
"Helsingfors Kajsaniemi","2024","7","22","08:00","17.6","19.7","Klart (0/8)","1013.6","88.1","0","-1","61.4","4.3","2.7"
"Helsingfors Kajsaniemi","2024","7","22","09:00","18.1","21.5","Klart (0/8)","1013.8","81","0","-1","88","4.9","3"
"Helsingfors Kajsaniemi","2024","7","22","10:00","18.9","22.4","Klart (1/8)","1014","80.3","0","-1","102.1","6.9","4.2"
"Helsingfors Kajsaniemi","2024","7","22","11:00","18.4","22.7","Halv klart (4/8)","1014.1","77.4","0","-1","100.2","6.9","4.6"
"Helsingfors Kajsaniemi","2024","7","22","12:00","18.7","23.1","Mest klart (2/8)","1014.3","76.2","0","-1","107.9","6.8","4.6"
"Helsingfors Kajsaniemi","2024","7","22","13:00","18.3","23.1","Klart (0/8)","1014.7","74.8","0","-1","115.9","7.3","5.6"
"Helsingfors Kajsaniemi","2024","7","22","14:00","18","23.8","Klart (0/8)","1014.8","70.4","0","-1","103.3","6.6","4.8"
"Helsingfors Kajsaniemi","2024","7","22","15:00","17.9","24.4","Klart (0/8)","1014.8","66.8","0","-1","100.4","7.2","4.7"
"Helsingfors Kajsaniemi","2024","7","22","16:00","17.6","23.9","Klart (0/8)","1014.8","67.7","0","-1","94.8","7.3","4.8"
"Helsingfors Kajsaniemi","2024","7","22","17:00","16.7","23.7","Klart (0/8)","1014.7","64.5","0","-1","108.3","7.2","4.9"
"Helsingfors Kajsaniemi","2024","7","22","18:00","15.8","24","Klart (0/8)","1014.6","60.1","0","-1","-","-","-"
"Helsingfors Kajsaniemi","2024","7","22","19:00","15.3","23.8","Klart (0/8)","1014.5","59.1","0","-1","102.4","6.5","4"
"Helsingfors Kajsaniemi","2024","7","22","20:00","15.4","23","Klart (0/8)","1014.5","62.6","0","-1","113.5","6","4.3"
"Helsingfors Kajsaniemi","2024","7","22","21:00","15.1","22.2","Klart (0/8)","1014.6","64.3","0","-1","99.7","5.6","3.6"
"Helsingfors Kajsaniemi","2024","7","22","22:00","14.3","21.3","Klart (0/8)","1014.7","64.5","0","-1","105.7","4.6","3.2"
"Helsingfors Kajsaniemi","2024","7","22","23:00","14.6","20.5","Klart (0/8)","1014.9","68.9","0","-1","102.8","4.4","2.5"
"Helsingfors Kajsaniemi","2024","7","23","00:00","15","20.1","Klart (0/8)","1014.9","72.7","0","-1","100.7","4.3","2.5"
"Helsingfors Kajsaniemi","2024","7","23","01:00","15.5","20.4","Klart (0/8)","1014.9","73.6","0","-1","99.9","4.8","2.9"
"Helsingfors Kajsaniemi","2024","7","23","02:00","15.6","20.5","Molnigt (7/8)","1014.9","73.6","0","-1","98.1","5.2","3.1"
"Helsingfors Kajsaniemi","2024","7","23","03:00","15.9","20.6","Halv klart (5/8)","1014.8","74.3","0","-1","96","6.2","3.5"
"Helsingfors Kajsaniemi","2024","7","23","04:00","16.5","20.5","Molnigt (6/8)","1014.7","78.2","0","-1","99.1","5.5","3.3"
"Helsingfors Kajsaniemi","2024","7","23","05:00","16.8","20.3","Klart (1/8)","1014.6","80.1","0","-1","96.3","6","3.8"
"Helsingfors Kajsaniemi","2024","7","23","06:00","16.9","20.1","Klart (0/8)","1014.5","81.9","0","-1","97.7","6.5","3.9"
"Helsingfors Kajsaniemi","2024","7","23","07:00","16.7","20.4","Klart (0/8)","1014.5","79.6","0","-1","100","6.7","4.2"
"Helsingfors Kajsaniemi","2024","7","23","08:00","16.9","21.5","Klart (0/8)","1014.5","75.1","0","-1","106","6.9","4.7"
"Helsingfors Kajsaniemi","2024","7","23","09:00","17.1","22.1","Molnigt (7/8)","1014.4","73.4","0","-1","105.3","7.5","4.9"
"Helsingfors Kajsaniemi","2024","7","23","10:00","16.8","22.3","Molnigt (7/8)","1014.6","71.2","0","-1","98.5","6.8","4.4"
"Helsingfors Kajsaniemi","2024","7","23","11:00","17","22.3","Molnigt (7/8)","1014.6","72.3","0","-1","109.1","6.5","4.8"
"Helsingfors Kajsaniemi","2024","7","23","12:00","17.4","22.3","Mulet (8/8)","1014.4","74","0","-1","98.6","7","4.9"
"Helsingfors Kajsaniemi","2024","7","23","13:00","17.4","23.1","Molnigt (6/8)","1014.2","70.3","0","-1","99.5","7.2","4.8"
"Helsingfors Kajsaniemi","2024","7","23","14:00","17.4","24.4","Mest klart (2/8)","1014","65.1","0","-1","103","7.1","4.7"
"Helsingfors Kajsaniemi","2024","7","23","15:00","16.3","24.9","Molnigt (7/8)","1014.1","59.1","0","-1","99.2","7.7","5.1"
"Helsingfors Kajsaniemi","2024","7","23","16:00","15.6","24.8","Mest klart (3/8)","1013.9","57","0","-1","-","-","-"
"Helsingfors Kajsaniemi","2024","7","23","17:00","15.5","24.5","Mest klart (2/8)","1013.7","57.4","0","-1","99.6","7.7","5.3"
"Helsingfors Kajsaniemi","2024","7","23","18:00","14.9","23.5","Halv klart (4/8)","1013.6","58.3","0","-1","118","8.2","5.6"
"Helsingfors Kajsaniemi","2024","7","23","19:00","16.3","22.4","Molnigt (7/8)","1013.4","68.3","0","-1","116","6.2","3.8"
"Helsingfors Kajsaniemi","2024","7","23","20:00","17.2","22.2","Mulet (8/8)","1013.4","73.4","0","-1","131.4","5","3.4"
"Helsingfors Kajsaniemi","2024","7","23","21:00","17.2","22.2","Molnigt (6/8)","1013.3","73.9","0","-1","113.5","5.8","3.7"
"Helsingfors Kajsaniemi","2024","7","23","22:00","17.7","21.6","Mest klart (3/8)","1013","78.9","0","-1","107","4.5","3"
"Helsingfors Kajsaniemi","2024","7","23","23:00","17.9","21.1","Mulet (8/8)","1012.7","82.1","0","-1","114.3","5","3.7"
"Helsingfors Kajsaniemi","2024","7","24","00:00","18.2","20.9","Mulet (8/8)","1012.6","84.8","0","-1","115","2.8","1.7"
"Helsingfors Kajsaniemi","2024","7","24","01:00","18.3","20.8","Mulet (8/8)","1012.7","85.7","0","-1","112.9","2.8","2"
"Helsingfors Kajsaniemi","2024","7","24","02:00","18.2","20.4","Molnigt (6/8)","1012.7","87.1","0","-1","102.8","2.7","1.7"
"Helsingfors Kajsaniemi","2024","7","24","03:00","17.7","20.2","Mulet (8/8)","1012.7","86","0","-1","109.9","3.3","2.2"
"Helsingfors Kajsaniemi","2024","7","24","04:00","18","20.1","Molnigt (7/8)","1012.4","87.9","0","-1","103.2","3.3","2.2"
"Helsingfors Kajsaniemi","2024","7","24","05:00","18.3","20.1","Mulet (8/8)","1012.3","89.8","0","-1","110.7","3.7","2.5"
"Helsingfors Kajsaniemi","2024","7","24","06:00","18.4","20.1","Molnigt (7/8)","1012.6","89.8","0","-1","111.8","4.4","3.1"
"Helsingfors Kajsaniemi","2024","7","24","07:00","18.4","20.5","Mest klart (2/8)","1012.5","87.9","0","-1","117.4","5","3.5"
"Helsingfors Kajsaniemi","2024","7","24","08:00","18.3","21.6","Mest klart (3/8)","1012.3","81.7","0","-1","123.4","5.2","3.3"
